src,VID_Candidate,mt,ref,score,year,system
"Fortunately I don't feel my age, my legs are still fine and touch wood I don't pick up many injuries, so it's about keeping on top of that and come back as strong as I can next year.""",touch wood,幸运的是，我没有感觉到自己的年龄，我的腿仍然很好，我没有受到太多的伤害，所以我要保持这种状态，并在明年尽可能地恢复健康。“,幸运的是，我没有感到年龄给我带来多大的问题，我的身体状态还好，要继续保持，下个赛季请大家等待更好的我归来。”,0.5567478069563345,21,bjtu_nmt
It is hard to escape the sense that Watford's habit of flipping managers has run out of road.,run out of road,很难摆脱这样一种感觉，即沃特福德忽悠经理人的习惯已经过时了。,沃特福德频换更换教练似乎已经无法扭转局势。,-0.2852958751179978,21,bjtu_nmt
It is not the first time the renowned bank has come under fire in recent weeks.,come under fire,这已经不是这家著名银行最近几周第一次遭到攻击了。,近几个星期以来，汇丰银行广受抨击。,0.613183971863542,21,bjtu_nmt
"Kim declared a state of emergency and imposed a lockdown on the border city of Kaesong, calling it a ""critical situation in which the vicious virus could be said to have entered the country,"" state news agency KCNA reported.",call it,据朝鲜中央通讯社报道，金正日宣布进入紧急状态，并对边境城市开城实施封锁，称这是“可以说恶性病毒已经进入朝鲜的危急情况”。,据国家通讯社KCNA报道，金正恩宣布国家进入紧急状态，并封锁了边境城市开城，称“疑似病例正是通过这里入境的”。,-0.12772200756256588,21,bjtu_nmt
"Paltrow has two children, Apple (16) and Moses (14), with ex-husband Chris Martin and she wants them to have good values and not get by on their parents fame.",get on [pron] parent,帕特洛与前夫克里斯·马丁育有两个孩子，苹果（16岁）和摩西（14岁），她希望他们有良好的价值观，不要靠父母的名声过日子。,帕特洛与前夫克里斯•马汀(Chris Martin)育有两个孩子，16岁的小苹果（Apple）和14岁的摩西（Moses）；她希望孩子们能够拥有良好的价值观，不依靠父母的名声。,0.5549589280967289,21,bjtu_nmt
"The battle to avoid the two remaining relegation places went to the wire as Aston Villa scored in the 84th minute, conceded a minute later, then held on for 1-1 draw at West Ham to survive.",go to the wire,由于阿斯顿维拉在第84分钟攻入一球，一分钟后失球，随后在1—1战平西汉姆的比赛中幸存下来，这场争夺剩下的两个降级名额的战斗进入白热化阶段。,存在降级可能的两队争夺战开始后，阿斯顿维拉在第84分钟得分，一分钟后失球，以1-1的比分与西汉姆打平。,0.42086440015766846,21,bjtu_nmt
"The boy had also claimed that his daily sale has been down due to the pandemic and the loss of his stock will put additional financial burden on him, in the video.",put on [pron],在视频中，这名男孩还声称，由于流感大流行，他的每日销售量已经下降，他的股票的损失将给他带来额外的经济负担。,男孩称由于新冠疫情肆虐，他每天卖出的鸡蛋数量都减少了很多，由此加重了家里的经济负担。,0.5932446616836656,21,bjtu_nmt
"The closure of the Ilinden, Kapitan Petko Voyvoda and Makaza checkpoints has increased traffic across the border near Petrich. There are no problems with the transition. There are no queues of trucks. All those waiting go to sea in Greece. Travelers wait about an hour and a half to cross the Tower.",go to sea,伊林登、卡皮坦佩特科沃伊沃达和马卡扎检查站的关闭增加了佩特里奇附近边境的交通。过渡没有任何问题。没有卡车排队。所有等待的人都在希腊出海。旅行者要等大约一个半小时才能通过塔。,由于伊林登（Ilinden）、卡皮坦•佩特科•伏伊伏达（Kapitan Petko Voyvoda）和马卡萨（Makaza）检查站已经封锁，佩特里奇（Petrich）附近跨境人数有所增加。目前尚无问题。没有出现严重交通拥堵情况。想要通过海路前往希腊的旅客大约需要等待一个半小时方可过境。,-0.27880169073211863,21,bjtu_nmt
"The positive cases came to light after a mass medical screening camp was held at the bank recently, the officials said.",come to light,这些官员说，这些阳性病例是在该银行最近举行了一次大规模体检营之后被发现的。,官方称，该银行是在近期组织的一场全员新冠肺炎筛查工作当中检测发现的确诊病例。,0.38304462388841687,21,bjtu_nmt
"Yet this National Theater of Greece production unleashes gale-force sound and fury. At its peak, the show hits like a blow to the solar plexus, taking your breath away - the impact is only slightly dulled by watching online.",take breath,然而，这场希腊国家剧院的演出释放出了烈风般的声音和愤怒。在其巅峰时期，这场演出就像是对太阳神经丛的一次打击，让你喘不过气来——通过在线观看，这种影响只会稍微减弱。,但是，这部希腊国家剧院的作品却释放出一种猛烈和愤怒的情绪。这部剧在高潮环节会猛烈刺激人们的神经，让人无法呼吸——视频观看效果不如现场震撼。,0.5638378450168873,21,bjtu_nmt
"Amit Yoran, CEO of the cybersecurity firm Tenable, called it ""the single biggest, most critical vulnerability of the last decade"" - and possibly the biggest in the history of modern computing.",call it,"网络安全公司Tenable的首席执行官阿米特-约兰（Amit Yoran）称这是 ""过去十年中最大、最关键的一个漏洞""--也可能是现代计算机历史上最大的漏洞。",网络安全公司 Tenable 的首席执行官阿米特·约兰 (Amit Yoran) 称其为“过去十年中最大、最关键的漏洞”——可能是现代计算机史上最大的漏洞。,0.2891115515636026,22,Online-W
"But I was told his pants started falling down, and he was struggling to pull them up while running and pushing a cart with a heavy socket set.",pull up,但我被告知他的裤子开始往下掉，他一边跑一边推着装有沉重插座的手推车，艰难地把裤子拉起来。,他跑着跑着，裤子就掉了，他一边往上拉裤子，一边跑，一边还推着车，车里放着沉重的套筒扳手组。,0.5360930796493181,22,Online-W
But their scrum was offering a foothold in the game and it took feverish defence to keep their maul at bay until they produced the first of two turnovers in quick succession.,keep at bay,但是，他们的争球在比赛中提供了一个立足点，并且需要疯狂的防守来阻止他们的拖曳，直到他们在快速连续的两个回合中产生了第一个回合。,但他们的争球为他们在比赛中提供了一个立足点，他们需要疯狂防守来阻止他们的惨败，直到他们第一次连续两次迅速造成失误。,0.006050382938736953,22,Online-W
"Even if I'm not in the income level that would pay more taxes, I can still buy fewer things that are more expensive so that they can be made by people making a living wage and I can be willing to wait a few days to get it so that some gig worker doesn't have to be worked to the bone...",get it,即使我的收入水平不在缴纳更多税款的范围内，我仍然可以少买一些更贵的东西，这样它们就可以由赚取生活费的人制造，我可以愿意等几天再去买，这样一些打工者就不用被累死了......,即使我的收入水平到不了要缴纳更多税费的层次，我仍然可以少买贵的东西，给制造它们的人以谋生的机会，我愿意多等几天，这样一些零工工人就不用拼命工作了……,0.4456225323481402,22,Online-W
For all the criticism of our Government not a single nation has got it exactly right.,get it,对于我们政府的所有批评，没有一个国家完全正确。,尽管我国政府受到各种批评，但没有一个国家的批评是完全正确的。,0.1765623195029567,22,Online-W
He's clearly trying to get back in their good graces by hyping up an issue that isn't an immediate priority to make it seem like he's done a terrific job and is a terrific person!,get in [pron] good grace,他显然是想通过夸大一个不是当务之急的问题，让人觉得他做了一件了不起的工作，是一个了不起的人，从而重新获得他们的好感！他显然不善于控制损失。,他显然是想通过解决一个并非当务之急的问题来重新赢得他们的好感，让人觉得他做的事很了不起，他本人也很了不起！,0.6170227400554649,22,Online-W
"However I recommend you resetting it from your computer, even if you are logged in on your computer, this is for you to remember your password, as this information is important to know by memory",log on [pron] computer,然而，我建议你从你的电脑上重置，即使你在电脑上登录，这也是为了让你记住你的密码，因为这些信息的记忆很重要。,不过，即使您从电脑登录，我还是建议您从电脑重置，这是为了让您记住密码，因为这些信息很重要，必须记住,0.84454416863273,22,Online-W
I agree with you.,agree with [pron],我同意你的观点。,我同意你的看法。,0.3388226444276752,22,Online-W
I printed out the page and took it to my local shop.,take it,我把网页打印出来，并把它带到我当地的商店。,我把网页打印出来，拿到了当地的一家门店。,0.8137157631341817,22,Online-W
I turned up the heat just a little and it did the trick.,turn up,我把温度调高了一点，这就起到了作用。,我把温度调高一点，就可以达到我想要的效果了。,-0.9213512184912207,22,Online-W
"If I only bathe once a week (but shower every 2 days or so) and the heater has enough water for quick showers, is it worth turning up the heat for the once a week bath?",turn up,如果我每周只洗一次澡（但每两天左右洗一次澡），而加热器有足够的水供我快速淋浴，那么为了每周一次的洗澡，是否值得把暖气调高？,如果我一周只在浴缸里洗一次澡（但每两天左右淋浴一次），而且热水器里的水已经足够冲澡了，那么就为了一周使用一次浴缸，值得把热水器温度调高吗？,-1.1220266812717752,22,Online-W
"If someone comes to me and tells me that they're working to get out of a financially abusive relationship and their abuser looks at their paystubs,",come to [pron],如果有人来找我，告诉我他们正在努力摆脱经济上的虐待关系，而他们的虐待者看了他们的工资单。,如果有人来找我，说他们正在努力摆脱一段经济虐待关系，而施虐者知晓他们的工资单，,0.3383609810132997,22,Online-W
"Instead of going there, the bridge crew would take a turbolift ride right past it all the way down to deck 13.",take it,舰桥人员不会去那里，而是乘坐涡轮升降机经过它，一直到13号甲板。,桥上的工作人员没有去过这里，只是乘坐涡轮增压机直接经过它一直前往 13 号甲板。,0.2849386164500918,22,Online-W
Iranian officials have previously said they were sticking to their tough stance.,stick to [pron] tough stance,伊朗官员此前曾表示，他们将坚持其强硬立场。,伊朗官员此前曾表示，他们将坚持自己的强硬立场。,0.3456368804530522,22,Online-W
"It concluded an exhilarating spell of end-to-end rugby in which the rivals took it in turns to attack from deep and, having been at the heart of the home advances, Barbeary delivered the telling blow.",take it,这结束了一场令人振奋的端对端橄榄球比赛，在这场比赛中，对手轮流从深处进攻，而巴尔贝里一直是主队进攻的核心，他给了对手致命一击。,这场比赛结束了一段令人兴奋的连续橄榄球比赛，在这场比赛中，对手们轮流纵深进攻，作为主场进攻的核心，巴巴里发出了有力的一击。,0.2480657004882158,22,Online-W
It’s hard to get to so I’m leaving it at that temp and calling it a day.,call it,它很难接近，所以我让它保持这个温度，今天就到此为止吧。,温度调来调去很麻烦，所以我就一直保持这个温度了，今天就到此为止吧。,-1.2223644126620525,22,Online-W
"Keep in mind, however, that mounts will need to be cared for, housed and protected as they can die in combat.",keep in mind,然而，请记住，坐骑需要被照顾、安置和保护，因为它们可能在战斗中死亡。,不过，请记住，坐骑需要照顾、安置和保护，因为它们可能会在战斗中死去。,0.1155383727704321,22,Online-W
Other security solutions just don’t have the resources to keep up with new threats as they emerge.,keep up,其他安全解决方案只是没有足够的资源来跟上新出现的威胁。,其他安全解决方案没有资源来应对新出现的威胁。,-1.175648727652936,22,Online-W
"Sold for £25 ($33) plus VAT and limited to only one item per person at several shops, the shirt has been in such demand that people queued around blocks to get it.",get it,这件衬衫以25英镑（33美元）加增值税的价格出售，在几家商店里每人只能买一件，需求量非常大，人们为了得到它而在街区里排队。,这款衬衫的售价为 25 英镑（33 美元），外加增值税，几家商店要求每人限购一件，由于供不应求，有些人在几个街区排队后才买到。,0.2293192515154364,22,Online-W
Step 8: Sign our names on a sheet of paper as we left to be clocked out.,clock out,第八步：当我们离开时，在一张纸上签上我们的名字，以便打卡离开。,步骤 8：离开时在纸上签名，代替下班打卡。,0.3108153808943501,22,Online-W
"This week the UN's humanitarian chief warned that Afghanistan's economic collapse was ""happening before our eyes"" and urged the international community to take action to stop ""the freefall"" before it leads to more deaths.",happen before [pron] eye,"本周，联合国人道主义事务负责人警告说，阿富汗的经济崩溃 ""正在我们眼前发生""，并敦促国际社会采取行动，在其导致更多死亡之前阻止 ""自由落体""。",本周，联合国人道主义事务负责人警告说，阿富汗经济的崩溃“正在我们眼前发生”，并敦促国际社会采取行动，防止其“自由落体”，以免造成更多的死亡。,-0.0315970331216238,22,Online-W
"Amit Yoran, CEO of the cybersecurity firm Tenable, called it ""the single biggest, most critical vulnerability of the last decade"" - and possibly the biggest in the history of modern computing.",call it,网络安全公司Tenable的首席执行官Amit Yoran称之为“过去十年中最大、最关键的漏洞”，可能是现代计算史上最大的漏洞。,网络安全公司 Tenable 的首席执行官阿米特·约兰 (Amit Yoran) 称其为“过去十年中最大、最关键的漏洞”——可能是现代计算机史上最大的漏洞。,0.3367344860322825,22,JDExploreAcademy
"But I was told his pants started falling down, and he was struggling to pull them up while running and pushing a cart with a heavy socket set.",pull up,但有人告诉我，他的裤子开始掉下来了，他一边跑一边推着一辆装有沉重插座的手推车，挣扎着把裤子拉上来。,他跑着跑着，裤子就掉了，他一边往上拉裤子，一边跑，一边还推着车，车里放着沉重的套筒扳手组。,0.25949714596148843,22,JDExploreAcademy
But their scrum was offering a foothold in the game and it took feverish defence to keep their maul at bay until they produced the first of two turnovers in quick succession.,keep at bay,但是他们的争球在比赛中提供了一个立足点，并且需要狂热的防守来阻止他们的攻击，直到他们连续两次失误中的第一次。,但他们的争球为他们在比赛中提供了一个立足点，他们需要疯狂防守来阻止他们的惨败，直到他们第一次连续两次迅速造成失误。,0.1935876265898288,22,JDExploreAcademy
"Even if I'm not in the income level that would pay more taxes, I can still buy fewer things that are more expensive so that they can be made by people making a living wage and I can be willing to wait a few days to get it so that some gig worker doesn't have to be worked to the bone...",get it,即使我的收入水平不足以支付更多的税款，我仍然可以少买一些更贵的东西，这样就可以让挣生活费的人来生产这些东西，我也可以愿意等几天去买，这样一些零工就不必累死累活了...,即使我的收入水平到不了要缴纳更多税费的层次，我仍然可以少买贵的东西，给制造它们的人以谋生的机会，我愿意多等几天，这样一些零工工人就不用拼命工作了……,0.1728859764451832,22,JDExploreAcademy
For all the criticism of our Government not a single nation has got it exactly right.,get it,尽管对我们的政府有种种批评，但没有一个国家完全正确。,尽管我国政府受到各种批评，但没有一个国家的批评是完全正确的。,0.1806629403237777,22,JDExploreAcademy
He's clearly trying to get back in their good graces by hyping up an issue that isn't an immediate priority to make it seem like he's done a terrific job and is a terrific person!,get in [pron] good grace,很明显，他试图通过炒作一个不是当务之急的问题来重新赢得他们的好感，让他们觉得他做得很好，是一个了不起的人！,他显然是想通过解决一个并非当务之急的问题来重新赢得他们的好感，让人觉得他做的事很了不起，他本人也很了不起！,0.3001713156391822,22,JDExploreAcademy
"However I recommend you resetting it from your computer, even if you are logged in on your computer, this is for you to remember your password, as this information is important to know by memory",log on [pron] computer,然而，我建议您从您的计算机上重置它，即使您登录到您的计算机上，这也是为了让您记住您的密码，因为通过记忆了解这些信息是很重要的,不过，即使您从电脑登录，我还是建议您从电脑重置，这是为了让您记住密码，因为这些信息很重要，必须记住,0.8391189326949433,22,JDExploreAcademy
I agree with you.,agree with [pron],我同意你的观点。,我同意你的看法。,0.2985070310829186,22,JDExploreAcademy
I printed out the page and took it to my local shop.,take it,我把这一页打印出来，拿到了当地的商店。,我把网页打印出来，拿到了当地的一家门店。,0.49173853227277653,22,JDExploreAcademy
I turned up the heat just a little and it did the trick.,turn up,我把温度调高了一点点，就成功了。,我把温度调高一点，就可以达到我想要的效果了。,0.3632823898992588,22,JDExploreAcademy
"If I only bathe once a week (but shower every 2 days or so) and the heater has enough water for quick showers, is it worth turning up the heat for the once a week bath?",turn up,"如果我一周只洗一次澡(但大约每两天洗一次澡),而且热水器有足够的水快速淋浴，那么一周洗一次澡是否值得把温度调高？",如果我一周只在浴缸里洗一次澡（但每两天左右淋浴一次），而且热水器里的水已经足够冲澡了，那么就为了一周使用一次浴缸，值得把热水器温度调高吗？,0.3632823898992588,22,JDExploreAcademy
"If someone comes to me and tells me that they're working to get out of a financially abusive relationship and their abuser looks at their paystubs,",come to [pron],如果有人来找我，告诉我他们正在努力摆脱一段财务虐待关系，而他们的施虐者看到了他们的工资单，,如果有人来找我，说他们正在努力摆脱一段经济虐待关系，而施虐者知晓他们的工资单，,0.524719845030064,22,JDExploreAcademy
"Instead of going there, the bridge crew would take a turbolift ride right past it all the way down to deck 13.",take it,舰桥工作人员没有去那里，而是乘坐涡轮电梯，一路经过它，一直到第13层甲板。,桥上的工作人员没有去过这里，只是乘坐涡轮增压机直接经过它一直前往 13 号甲板。,0.3447877743577578,22,JDExploreAcademy
Iranian officials have previously said they were sticking to their tough stance.,stick to [pron] tough stance,伊朗官员此前表示，他们坚持自己的强硬立场。,伊朗官员此前曾表示，他们将坚持自己的强硬立场。,0.5045958729455987,22,JDExploreAcademy
"It concluded an exhilarating spell of end-to-end rugby in which the rivals took it in turns to attack from deep and, having been at the heart of the home advances, Barbeary delivered the telling blow.",take it,它结束了一场令人兴奋的端到端橄榄球比赛，对手们轮流从深处进攻，而作为主场优势的核心，Barbeary给予了有力的打击。,这场比赛结束了一段令人兴奋的连续橄榄球比赛，在这场比赛中，对手们轮流纵深进攻，作为主场进攻的核心，巴巴里发出了有力的一击。,0.039129413885178,22,JDExploreAcademy
It’s hard to get to so I’m leaving it at that temp and calling it a day.,call it,很难到达，所以我把它留在那里，今天到此为止。,温度调来调去很麻烦，所以我就一直保持这个温度了，今天就到此为止吧。,0.1985284715775995,22,JDExploreAcademy
"Keep in mind, however, that mounts will need to be cared for, housed and protected as they can die in combat.",keep in mind,但是，请记住，坐骑需要被照顾、安置和保护，因为它们可能会在战斗中死亡。,不过，请记住，坐骑需要照顾、安置和保护，因为它们可能会在战斗中死去。,0.1875931643935467,22,JDExploreAcademy
Other security solutions just don’t have the resources to keep up with new threats as they emerge.,keep up,其他安全解决方案没有足够的资源来应对新出现的威胁。,其他安全解决方案没有资源来应对新出现的威胁。,0.3019658245937401,22,JDExploreAcademy
"Sold for £25 ($33) plus VAT and limited to only one item per person at several shops, the shirt has been in such demand that people queued around blocks to get it.",get it,这种衬衫售价25英镑(33美元)，外加增值税，在几家商店每人只能买一件，需求如此之大，以至于人们排了几个街区的队才买到。,这款衬衫的售价为 25 英镑（33 美元），外加增值税，几家商店要求每人限购一件，由于供不应求，有些人在几个街区排队后才买到。,0.1086744635567693,22,JDExploreAcademy
Step 8: Sign our names on a sheet of paper as we left to be clocked out.,clock out,第八步:当我们离开去打卡的时候，在一张纸上签上我们的名字。,步骤 8：离开时在纸上签名，代替下班打卡。,0.4689941340634282,22,JDExploreAcademy
"This week the UN's humanitarian chief warned that Afghanistan's economic collapse was ""happening before our eyes"" and urged the international community to take action to stop ""the freefall"" before it leads to more deaths.",happen before [pron] eye,本周，联合国人道主义事务负责人警告说，阿富汗的经济崩溃“正在我们眼前发生”，并敦促国际社会采取行动，在导致更多死亡之前阻止“自由落体”。,本周，联合国人道主义事务负责人警告说，阿富汗经济的崩溃“正在我们眼前发生”，并敦促国际社会采取行动，防止其“自由落体”，以免造成更多的死亡。,0.2974951021615959,22,JDExploreAcademy
"Amit Yoran, CEO of the cybersecurity firm Tenable, called it ""the single biggest, most critical vulnerability of the last decade"" - and possibly the biggest in the history of modern computing.",call it,网络安全公司Tenable的首席执行官阿米特·约兰（Amit Yoran）称其为 “过去十年来最大、最关键的单一漏洞”，也可能是现代计算历史上最大的漏洞。,网络安全公司 Tenable 的首席执行官阿米特·约兰 (Amit Yoran) 称其为“过去十年中最大、最关键的漏洞”——可能是现代计算机史上最大的漏洞。,0.4514476691601529,22,Online-Y
"But I was told his pants started falling down, and he was struggling to pull them up while running and pushing a cart with a heavy socket set.",pull up,但是有人告诉我他的裤子开始掉下来，他在跑步和推一辆装有沉重插座套装的手推车时正在努力把裤子拉起来。,他跑着跑着，裤子就掉了，他一边往上拉裤子，一边跑，一边还推着车，车里放着沉重的套筒扳手组。,0.26966574543401833,22,Online-Y
But their scrum was offering a foothold in the game and it took feverish defence to keep their maul at bay until they produced the first of two turnovers in quick succession.,keep at bay,但是他们的 Scrum 在比赛中站稳了脚跟，他们花了狂热的防守才阻止他们的巨槌，直到他们连续两次失误中的第一次。,但他们的争球为他们在比赛中提供了一个立足点，他们需要疯狂防守来阻止他们的惨败，直到他们第一次连续两次迅速造成失误。,-0.068743521879408,22,Online-Y
"Even if I'm not in the income level that would pay more taxes, I can still buy fewer things that are more expensive so that they can be made by people making a living wage and I can be willing to wait a few days to get it so that some gig worker doesn't have to be worked to the bone...",get it,即使我没有达到可以缴纳更多税款的收入水平，我仍然可以少买更昂贵的东西，这样他们就可以由赚取生活工资的人来赚钱，而且我可以愿意等几天才能拿到它，这样一些零工就不必精打细算了...,即使我的收入水平到不了要缴纳更多税费的层次，我仍然可以少买贵的东西，给制造它们的人以谋生的机会，我愿意多等几天，这样一些零工工人就不用拼命工作了……,0.3411482784946764,22,Online-Y
For all the criticism of our Government not a single nation has got it exactly right.,get it,尽管对我国政府提出了种种批评，但没有一个国家完全正确。,尽管我国政府受到各种批评，但没有一个国家的批评是完全正确的。,0.420402323160881,22,Online-Y
He's clearly trying to get back in their good graces by hyping up an issue that isn't an immediate priority to make it seem like he's done a terrific job and is a terrific person!,get in [pron] good grace,显然，他想通过大肆宣传一个不是当务之急的问题来恢复他们的好感，让自己看起来做得很棒，而且是个了不起的人！,他显然是想通过解决一个并非当务之急的问题来重新赢得他们的好感，让人觉得他做的事很了不起，他本人也很了不起！,0.412797212524424,22,Online-Y
"However I recommend you resetting it from your computer, even if you are logged in on your computer, this is for you to remember your password, as this information is important to know by memory",log on [pron] computer,但是，我建议您从计算机上重置它，即使您已登录计算机，这也是为了记住密码，因为要通过内存了解此信息很重要,不过，即使您从电脑登录，我还是建议您从电脑重置，这是为了让您记住密码，因为这些信息很重要，必须记住,-0.0422857724646842,22,Online-Y
I agree with you.,agree with [pron],我同意你的看法。,我同意你的看法。,-1.2711804195671856,22,Online-Y
I printed out the page and took it to my local shop.,take it,我打印了这页然后把它带到了我当地的商店。,我把网页打印出来，拿到了当地的一家门店。,-0.9674806345670698,22,Online-Y
I turned up the heat just a little and it did the trick.,turn up,我稍微调高了热量就成功了。,我把温度调高一点，就可以达到我想要的效果了。,-0.6461800899547864,22,Online-Y
"If I only bathe once a week (but shower every 2 days or so) and the heater has enough water for quick showers, is it worth turning up the heat for the once a week bath?",turn up,如果我每周只洗一次澡（但每两天左右洗一次澡），而且加热器有足够的水可以快速淋浴，那么每周一次的洗澡值得调高热量吗？,如果我一周只在浴缸里洗一次澡（但每两天左右淋浴一次），而且热水器里的水已经足够冲澡了，那么就为了一周使用一次浴缸，值得把热水器温度调高吗？,-0.7061921716780077,22,Online-Y
"If someone comes to me and tells me that they're working to get out of a financially abusive relationship and their abuser looks at their paystubs,",come to [pron],如果有人来找我告诉我他们正在努力摆脱经济上的虐待关系，而施虐者看着他们的工资单，,如果有人来找我，说他们正在努力摆脱一段经济虐待关系，而施虐者知晓他们的工资单，,0.3874557991555541,22,Online-Y
"Instead of going there, the bridge crew would take a turbolift ride right past it all the way down to deck 13.",take it,桥梁工作人员不会去那里，而是乘坐涡轮升降机一直经过它一直到 13 号甲板。,桥上的工作人员没有去过这里，只是乘坐涡轮增压机直接经过它一直前往 13 号甲板。,0.5238323907615279,22,Online-Y
Iranian officials have previously said they were sticking to their tough stance.,stick to [pron] tough stance,伊朗官员此前曾表示，他们将坚持强硬立场。,伊朗官员此前曾表示，他们将坚持自己的强硬立场。,0.3804832220251892,22,Online-Y
"It concluded an exhilarating spell of end-to-end rugby in which the rivals took it in turns to attack from deep and, having been at the heart of the home advances, Barbeary delivered the telling blow.",take it,它结束了一场令人振奋的端到端橄榄球比赛，对手轮流从深处进攻，作为主场进步的核心，巴比里发出了巨大的打击。,这场比赛结束了一段令人兴奋的连续橄榄球比赛，在这场比赛中，对手们轮流纵深进攻，作为主场进攻的核心，巴巴里发出了有力的一击。,-0.1745027863092664,22,Online-Y
It’s hard to get to so I’m leaving it at that temp and calling it a day.,call it,很难到达，所以我要把它留在那个温度下然后称之为一天。,温度调来调去很麻烦，所以我就一直保持这个温度了，今天就到此为止吧。,-1.096270702878947,22,Online-Y
"Keep in mind, however, that mounts will need to be cared for, housed and protected as they can die in combat.",keep in mind,但是请记住，坐骑需要得到照顾、安置和保护，因为它们可能会在战斗中死亡。,不过，请记住，坐骑需要照顾、安置和保护，因为它们可能会在战斗中死去。,0.5054317081486989,22,Online-Y
Other security solutions just don’t have the resources to keep up with new threats as they emerge.,keep up,其他安全解决方案只是没有足够的资源来应对新出现的威胁。,其他安全解决方案没有资源来应对新出现的威胁。,0.2069791068044813,22,Online-Y
"Sold for £25 ($33) plus VAT and limited to only one item per person at several shops, the shirt has been in such demand that people queued around blocks to get it.",get it,这件衬衫的售价为25英镑（33美元），外加增值税，在几家商店每人只能购买一件物品，需求量很大，以至于人们在街区排队等候购买。,这款衬衫的售价为 25 英镑（33 美元），外加增值税，几家商店要求每人限购一件，由于供不应求，有些人在几个街区排队后才买到。,0.1180468588719148,22,Online-Y
Step 8: Sign our names on a sheet of paper as we left to be clocked out.,clock out,第 8 步：在我们离开时在一张纸上签名我们的名字。,步骤 8：离开时在纸上签名，代替下班打卡。,-0.48516575233394027,22,Online-Y
"This week the UN's humanitarian chief warned that Afghanistan's economic collapse was ""happening before our eyes"" and urged the international community to take action to stop ""the freefall"" before it leads to more deaths.",happen before [pron] eye,本周，联合国人道主义事务负责人警告说，阿富汗的经济崩溃 “发生在我们眼前”，并敦促国际社会采取行动，在 “自由落体” 导致更多人死亡之前制止 “自由落体”。,本周，联合国人道主义事务负责人警告说，阿富汗经济的崩溃“正在我们眼前发生”，并敦促国际社会采取行动，防止其“自由落体”，以免造成更多的死亡。,0.801004238769549,22,Online-Y
"Amit Yoran, CEO of the cybersecurity firm Tenable, called it ""the single biggest, most critical vulnerability of the last decade"" - and possibly the biggest in the history of modern computing.",call it,网络安全公司Tenable的首席执行官阿米特·约兰（Amit Yoran）称之为“过去十年中最大、最关键的漏洞”，这可能是现代计算史上最大的漏洞。,网络安全公司 Tenable 的首席执行官阿米特·约兰 (Amit Yoran) 称其为“过去十年中最大、最关键的漏洞”——可能是现代计算机史上最大的漏洞。,0.1212465791254502,22,Lan-Bridge
"But I was told his pants started falling down, and he was struggling to pull them up while running and pushing a cart with a heavy socket set.",pull up,但是我听说他的裤子开始掉下来了，他一边跑一边用力地把裤子拉起来，然后推着一个带沉重的套头的推车。,他跑着跑着，裤子就掉了，他一边往上拉裤子，一边跑，一边还推着车，车里放着沉重的套筒扳手组。,0.35952291311855306,22,Lan-Bridge
But their scrum was offering a foothold in the game and it took feverish defence to keep their maul at bay until they produced the first of two turnovers in quick succession.,keep at bay,但是他们的争球在比赛中提供了一个立足点，并且需要狂热的防守来阻止他们的攻击，直到他们连续两次失误中的第一次。,但他们的争球为他们在比赛中提供了一个立足点，他们需要疯狂防守来阻止他们的惨败，直到他们第一次连续两次迅速造成失误。,-0.696876106294684,22,Lan-Bridge
"Even if I'm not in the income level that would pay more taxes, I can still buy fewer things that are more expensive so that they can be made by people making a living wage and I can be willing to wait a few days to get it so that some gig worker doesn't have to be worked to the bone...",get it,即使我没有收入水平来支付更多的税，我仍然可以买到更少、更贵的东西，这样人们就可以赚取生活工资，我也可以等几天才能拿到，这样一些零工就不必拼命工作了......,即使我的收入水平到不了要缴纳更多税费的层次，我仍然可以少买贵的东西，给制造它们的人以谋生的机会，我愿意多等几天，这样一些零工工人就不用拼命工作了……,-0.9100210102771158,22,Lan-Bridge
For all the criticism of our Government not a single nation has got it exactly right.,get it,尽管我们政府受到各种批评，但没有一个国家完全正确。,尽管我国政府受到各种批评，但没有一个国家的批评是完全正确的。,-0.14888856019077903,22,Lan-Bridge
He's clearly trying to get back in their good graces by hyping up an issue that isn't an immediate priority to make it seem like he's done a terrific job and is a terrific person!,get in [pron] good grace,很明显，他试图通过炒作一个不是当务之急的问题来重新赢得他们的好感，让他们觉得他做得很好，是一个了不起的人！,他显然是想通过解决一个并非当务之急的问题来重新赢得他们的好感，让人觉得他做的事很了不起，他本人也很了不起！,0.1212465791254502,22,Lan-Bridge
"However I recommend you resetting it from your computer, even if you are logged in on your computer, this is for you to remember your password, as this information is important to know by memory",log on [pron] computer,然而，我建议您从计算机中重置它，即使您登录了计算机，这也是为了让您记住密码，因为通过记忆保存这些信息很重要,不过，即使您从电脑登录，我还是建议您从电脑重置，这是为了让您记住密码，因为这些信息很重要，必须记住,0.3929263047780176,22,Lan-Bridge
I agree with you.,agree with [pron],我同意你的看法。,我同意你的看法。,-0.322815970575799,22,Lan-Bridge
I printed out the page and took it to my local shop.,take it,我把这一页打印了出来，拿到了当地的商店。,我把网页打印出来，拿到了当地的一家门店。,0.7804993990970692,22,Lan-Bridge
I turned up the heat just a little and it did the trick.,turn up,我稍微加大了火力，就成功了。,我把温度调高一点，就可以达到我想要的效果了。,0.5497491403583894,22,Lan-Bridge
