src,VPC_Candidate,mt,ref,score,year,system
Their next permanent - perhaps in the loosest sense of - appointment will be the 12th in eight years and there is only so much fresh air a new broom can sweep in.,sweep in,"Vždyť nový stálý – v tom nejširším smyslu slova – trenér bude už 12. za posledních osm let a přijde s ním asi tolik čerstvého větru, kolik dokáže vmést nové koště.","Vždyť nový stálý – v tom nejširším smyslu slova – trenér bude už 12. za posledních osm let a přijde s ním asi tolik čerstvého větru, kolik dokáže vmést nové koště.",0.4056289898366373,2021,translator-A
"He would probably have gobbled up the chance Adam Masina missed early in the second period and further openings were spurned, too.",gobbled up,"Nejspíš by býval dokázal zužitkovat i šanci, kterou měl Adam Masina na začátku druhé půle, ale další příležitosti už se nenaskytly.","Nejspíš by býval dokázal zužitkovat i šanci, kterou měl Adam Masina na začátku druhé půle, ale další příležitosti už se nenaskytly.",0.3334445842177947,2021,translator-A
"""It was disappointing, more the way we've ended up losing the game,"" he said on Sky Sports at full-time.",ended up,"„Byli jsme zklamaní, hlavně ze způsobu, jakým jsme prohráli,“ řekl pro Sky Sports po konci utkání.","„Byli jsme zklamaní, hlavně ze způsobu, jakým jsme prohráli,“ řekl pro Sky Sports po konci utkání.",0.6005747949694783,2021,translator-A
"Fortunately I don't feel my age, my legs are still fine and touch wood I don't pick up many injuries, so it's about keeping on top of that and come back as strong as I can next year.""",pick up,"Naštěstí se ještě neozývá věk, nohy mi pořád fungují a – klepu na dřevo – zranění se mi zatím celkem vyhýbají. Snad to tak zůstane a já se příští rok budu moct vrátit v co nejlepší kondici.“","Naštěstí se ještě neozývá věk, nohy mi pořád fungují a – klepu na dřevo – zranění se mi zatím celkem vyhýbají. Snad to tak zůstane a já se příští rok budu moct vrátit v co nejlepší kondici.“",0.3781562293147176,2021,translator-A
"JURUPA VALLEY (CBSLA) - A wildland fire broke out on Saturday afternoon in Jurupa Valley, leading to a response of more than 200 firefighters.",broke out,"Jurupa Valley (CBS Los Angeles) – V sobotu odpoledne vypukl v katastru kalifornského města Jurupa Valley lesní požár, který si vyžádal zásah více než 200 hasičů.","Jurupa Valley (CBS Los Angeles) – V sobotu odpoledne vypukl v katastru kalifornského města Jurupa Valley lesní požár, který si vyžádal zásah více než 200 hasičů.",0.6812923878585213,2021,translator-A
"The fire settled down overnight as firefighters worked to mop up and strengthen control lines, according to the California Department of Forestry and Fire Protection.",settled down,"Podle Kalifornského ministerstva lesnictví a požární ochrany se požár přes noc uklidnil, zatímco hasiči dále zabezpečovali a posilovali kontrolní linie.","Podle Kalifornského ministerstva lesnictví a požární ochrany se požár přes noc uklidnil, zatímco hasiči dále zabezpečovali a posilovali kontrolní linie.",0.0680546017832353,2021,translator-A
"In the daytime heat, with temperatures above 90 degrees in the Susanville area, smoldering patches were at risk of flaring up.",flaring up,"V denních vedrech, kdy teploty v oblasti Susanville přesahují 32 stupňů Celsia, hrozilo, že se doutnající místa znovu rozhoří.","V denních vedrech, kdy teploty v oblasti Susanville přesahují 32 stupňů Celsia, hrozilo, že se doutnající místa znovu rozhoří.",0.3858144583808582,2021,translator-A
"The requirement for citizens traveling by plane to Greece to fill in at least 24 hours in advance an electronic Passenger Location Form (PLF) generating a QR code, which they present to the Greek authorities upon entering the country, remains in force. More information is published on travel.gov.gr",fill in,"Nadále zůstává v platnosti, aby občané, kteří cestují do Řecka letadlem, vyplnili minimálně 24 hodin před odletem jednotný příjezdový formulář (PLF) v elektronické podobě. Po vyplnění předloží vygenerovaný QR kód řeckým orgánům při vstupu do země. Podrobnější informace jsou zveřejněny na webu travel.gov.gr.","Nadále zůstává v platnosti, aby občané, kteří cestují do Řecka letadlem, vyplnili minimálně 24 hodin před odletem jednotný příjezdový formulář (PLF) v elektronické podobě. Po vyplnění předloží vygenerovaný QR kód řeckým orgánům při vstupu do země. Podrobnější informace jsou zveřejněny na webu travel.gov.gr.",0.4869705625855124,2021,translator-A
"At the moment there is no change in the requirements for crossing the land borders between Bulgaria and Greece. ""Travelers to Greece across the land border, regardless of their citizenship, must also fill in an electronic passenger localization form (PLF) generating a QR code at least 24 hours before arrival,"" the Foreign Ministry explained.",fill in,"V současné době nedochází ke změně požadavků pro překročení hranic mezi Bulharskem a Řeckem. „Ti, kdo cestují do Řecka přes pozemní hranice, musejí bez ohledu na své občanství vyplnit minimálně 24 hodin před odjezdem jednotný příjezdový formulář v elektronické podobě, který jim vygeneruje QR kód,“ vysvětlilo ministerstvo zahraničních věcí.","V současné době nedochází ke změně požadavků pro překročení hranic mezi Bulharskem a Řeckem. „Ti, kdo cestují do Řecka přes pozemní hranice, musejí bez ohledu na své občanství vyplnit minimálně 24 hodin před odjezdem jednotný příjezdový formulář v elektronické podobě, který jim vygeneruje QR kód,“ vysvětlilo ministerstvo zahraničních věcí.",0.0905295474714767,2021,translator-A
"A chorus of Persian men, wearing long, tan-colored skirts and white button-down shirts, opens the proceedings. They are in their capital city anxiously waiting for news of their king, Xerxes, who is off duking it out with Athens.",duking out,"První jednání zahajuje sbor perských mužů, oděných v dlouhých sukních snědé barvy a v bílých košilích na knoflíky. Ve svém hlavním městě netrpělivě čekají na zprávy o králi Xerxésovi, který se pustil do potyček s Athéňany.","První jednání zahajuje sbor perských mužů, oděných v dlouhých sukních snědé barvy a v bílých košilích na knoflíky. Ve svém hlavním městě netrpělivě čekají na zprávy o králi Xerxésovi, který se pustil do potyček s Athéňany.",0.4382021658377217,2021,translator-A
"Yet McEnany's quick wit and combative style have made her a hero of some Trump supporters, since she gave her first briefing on May 1 after taking over as press secretary in April.",taking over,"Pro část Trumpových příznivců je však McEnanyová se svým ostrovtipem a konfrontačním stylem hrdinkou už od první tiskové konference, kterou po svém dubnovém nástupu do funkce uspořádala 1. května.","Pro část Trumpových příznivců je však McEnanyová se svým ostrovtipem a konfrontačním stylem hrdinkou už od první tiskové konference, kterou po svém dubnovém nástupu do funkce uspořádala 1. května.",0.2841570546692201,2021,translator-A
"West came out against abortion, weeping as he delivered a pro-Christian message he said would make the media ""tell you that I'm crazy.""",came out,"West zde vystoupil proti potratům, v slzách zdůrazňoval křesťanské hodnoty. Kvůli tomu prý média budou lidem „tvrdit, že jsem se zbláznil.“","West zde vystoupil proti potratům, v slzách zdůrazňoval křesťanské hodnoty. Kvůli tomu prý média budou lidem „tvrdit, že jsem se zbláznil.“",0.5384263315322778,2021,translator-A
"Top British bank HSBC denies ""setting up trap"" for China's Huawei in US investigations - RT Business News",setting up,"RT Business News: Přední britská banka HSBC popírá, že by v americkém vyšetřování „nastražila léčku“ na čínskou firmu Huawei","RT Business News: Přední britská banka HSBC popírá, že by v americkém vyšetřování „nastražila léčku“ na čínskou firmu Huawei",0.5266493731565184,2021,translator-A
"""The evidence indicated that HSBC understood this relationship but intentionally sold out its customer's confidential business documents to the US side so that the US government could overlook the British bank's own misconduct and not punish it under the 2012 Deferred Prosecution Agreement,"" the newspaper said in one of its articles on the matter.",sold out,"V jednom z článků, které na toto témat v Global Times vyšly, zaznělo: „Důkazy naznačovaly, že si banka HSBC uvědomovala povahu vztahu mezi firmami Huawei a Skycom, ale vědomě se rozhodla prodat důvěrné firemní dokumenty svého klienta americké straně, aby mohla vláda Spojených států zamhouřit oči nad jejími vlastními pochybeními a na základě dohody o odložení stíhání z roku 2012 ji nepotrestala.“","V jednom z článků, které na toto témat v Global Times vyšly, zaznělo: „Důkazy naznačovaly, že si banka HSBC uvědomovala povahu vztahu mezi firmami Huawei a Skycom, ale vědomě se rozhodla prodat důvěrné firemní dokumenty svého klienta americké straně, aby mohla vláda Spojených států zamhouřit oči nad jejími vlastními pochybeními a na základě dohody o odložení stíhání z roku 2012 ji nepotrestala.“",0.5986475348535165,2021,translator-A
"Coming to the end of the first stanza of their showdown on the undercard in Abu Dhabi, the 37-year-old Correia appeared to mistake the 10-second warning for the actual end of the round, reaching out a glove before turning her back on Kianzad and making her way back to her corner.",reaching out,"Ke konci prvního kola doplňkového souboje Fight Islandu v Abú Zabí si 37letá Correiaová zřejmě spletla hlášení posledních 10 vteřin se skutečným koncem kola – natáhla ruku k tradičnímu bojovnickému pozdravu, otočila se ke Kianzadové zády a namířila si to do svého rohu.","Ke konci prvního kola doplňkového souboje Fight Islandu v Abú Zabí si 37letá Correiaová zřejmě spletla hlášení posledních 10 vteřin se skutečným koncem kola – natáhla ruku k tradičnímu bojovnickému pozdravu, otočila se ke Kianzadové zády a namířila si to do svého rohu.",0.6263904992249177,2021,translator-A
"The Swedish fighter capitalized without hesitation, tagging her opponent with a right hand before following up with a series of blows to back Correia against the cage.",following up,"Její švédská protivnice toho bez váhání využila, uštědřila Correiaové ránu pravačkou a pokračovala smrští úderů, kterými ji zatlačila na ochrannou síť.","Její švédská protivnice toho bez váhání využila, uštědřila Correiaové ránu pravačkou a pokračovala smrští úderů, kterými ji zatlačila na ochrannou síť.",0.5473183092187313,2021,translator-A
"Elsewhere on the night, Australia's Robert Whittaker edged out England's Darren Till in the middleweight main event, while Russian-born fighter Khamzat Chimaev made history by winning a second bout in 10 days on Fight Island, the shortest-ever period between victories in the modern-era UFC.",edged out,"Zlatým hřebem večera byl zápas ve střední váze mezi Australanem Robertem Whittakerem a Angličanem Darrenem Tillem, který skončil těsným vítězstvím Whittakera. Do historie se zapsal zápasník s ruskými kořeny Chamzat Čimajev, který na Fight Islandu vyhrál už druhý zápas v 10 dnech – v moderní éře UFC se jedná o nejkratší interval mezi vítěznými zápasy.","Zlatým hřebem večera byl zápas ve střední váze mezi Australanem Robertem Whittakerem a Angličanem Darrenem Tillem, který skončil těsným vítězstvím Whittakera. Do historie se zapsal zápasník s ruskými kořeny Chamzat Čimajev, který na Fight Islandu vyhrál už druhý zápas v 10 dnech – v moderní éře UFC se jedná o nejkratší interval mezi vítěznými zápasy.",0.3473391910669796,2021,translator-A
"A California couple having lunch with their puppy at a dog park experienced the second, when an irate woman pepper-sprayed them for refusing to mask up... while eating.",mask up,"Kalifornský pár, který si dopřával oběd se svým štěnětem v psím parku, zažil na vlastní kůži to druhé, když na ně rozzlobená žena vytáhla pepřový sprej, protože si odmítli nasadit roušku – během jídla.","Kalifornský pár, který si dopřával oběd se svým štěnětem v psím parku, zažil na vlastní kůži to druhé, když na ně rozzlobená žena vytáhla pepřový sprej, protože si odmítli nasadit roušku – během jídla.",0.597776088697757,2021,translator-A
"The pair had their masks off to eat, when a ""random old lady"" approached, calling them ""idiots"" for not masking up, even though ""you can't wear a mask and eat at the same time.""",had off,"Pár si sundal roušky, aby se mohl najíst, když vtom k nim přistoupila „jakási stará dáma“, vynadala jim do „idiotů“ za to, že nemají nasazené roušky, přestože „těžko můžete mít nasazenou roušku a zároveň jíst.“","Pár si sundal roušky, aby se mohl najíst, když vtom k nim přistoupila „jakási stará dáma“, vynadala jim do „idiotů“ za to, že nemají nasazené roušky, přestože „těžko můžete mít nasazenou roušku a zároveň jíst.“",0.6436774000370055,2021,translator-A
"Police placed him in a chokehold, and paramedics administered 500 milligrams of ketamine, a sedative, to calm him down.",calm down,"Policie ho chytla pod krkem a zdravotníci mu vpíchli 500 miligramů ketaminu, sedativa, které ho mělo uklidnit.","Policie ho chytla pod krkem a zdravotníci mu vpíchli 500 miligramů ketaminu, sedativa, které ho mělo uklidnit.",-0.3171781530190747,2021,translator-A
"He went into cardiac arrest, was later declared brain dead and taken off life support.",taken off,"To vyústilo v zástavu srdce, jež měla za následek mozkovou smrt. McClain byl prohlášen za mrtvého a odpojen od přístrojů.","To vyústilo v zástavu srdce, jež měla za následek mozkovou smrt. McClain byl prohlášen za mrtvého a odpojen od přístrojů.",-0.6027681803094871,2021,translator-A
"NEW DELHI (AP) - Indian Prime Minister Narendra Modi will attend a groundbreaking ceremony next month for a Hindu temple on a disputed site in northern India where a 16th century mosque was torn down by Hindu hard-liners in 1992, according to the trust overseeing the temple construction.",torn down,"Nové Dillí (AP) – Indický premiér Naréndra Módí se příští měsíc zúčastní slavnostního položení základního kamene hinduistického chrámu na sporném místě v severní Indii, kde původně stála mešita ze 16. století, kterou v roce 1992 strhli radikální hinduističtí nacionalisté. O účasti Módího informovala nadace, která za výstavbu chrámu zodpovídá.","Nové Dillí (AP) – Indický premiér Naréndra Módí se příští měsíc zúčastní slavnostního položení základního kamene hinduistického chrámu na sporném místě v severní Indii, kde původně stála mešita ze 16. století, kterou v roce 1992 strhli radikální hinduističtí nacionalisté. O účasti Módího informovala nadace, která za výstavbu chrámu zodpovídá.",0.4070110384380073,2021,translator-A
"Labour MP Jess Phillips said on Saturday: ""Just seen all the Wiley stuff. Why on earth have @Twitter left up such blatant antisemitism and hatred? It hits all the dangerous beats, Jews get things you don't get, they are in control, they think their better... This is dangerous stuff. Surely it should come down.""",left up,"Labouristická poslankyně Jess Phillipsová v sobotu napsala: „Právě jsem si přečetla Wileyho. Jak je propána možné, že @Twitter s tak do očí bijícím antisemitismem a nenávistí nic neudělal? Vždyť to hraje na všechny nebezpečné struny: že židé dostávají, co ostatní ne, že ovládají svět, že se cítí nadřazení… To je hra s ohněm. A ze sociálních sítí by to rozhodně mělo zmizet.“","Labouristická poslankyně Jess Phillipsová v sobotu napsala: „Právě jsem si přečetla Wileyho. Jak je propána možné, že @Twitter s tak do očí bijícím antisemitismem a nenávistí nic neudělal? Vždyť to hraje na všechny nebezpečné struny: že židé dostávají, co ostatní ne, že ovládají svět, že se cítí nadřazení… To je hra s ohněm. A ze sociálních sítí by to rozhodně mělo zmizet.“",0.1341619341720753,2021,translator-A
"Meanwhile, the Campaign Against Antisemitism asked police to investigate Wiley's content and called on his social media accounts to be shut down ""to prevent further outpouring of anti-Jewish venom.""",shut down,"Nezisková organizace Campaign Against Antisemitism (Kampaň proti antisemitismu) se obrátila na policii s žádostí o vyšetření Wileyho komentářů a vyzvala provozovatele sociálních sítí, aby mu zablokovali účty a „předešli tak dalšímu přívalu protižidovské záště“.","Nezisková organizace Campaign Against Antisemitism (Kampaň proti antisemitismu) se obrátila na policii s žádostí o vyšetření Wileyho komentářů a vyzvala provozovatele sociálních sítí, aby mu zablokovali účty a „předešli tak dalšímu přívalu protižidovské záště“.",0.1717643761995465,2021,translator-A
"West's erratic tweets including claims his wife had tried to get him locked up by doctors and he made a series of accusations against his mother-in-law, Kris Jenner.",locked up,"Westovy nepředvídatelné tweety obsahují mj. tvrzení, že se ho jeho žena pokusila zavřít na psychiatrii a že podal řadu obvinění proti své tchyni Kris Jennerové.","Westovy nepředvídatelné tweety obsahují mj. tvrzení, že se ho jeho žena pokusila zavřít na psychiatrii a že podal řadu obvinění proti své tchyni Kris Jennerové.",0.6378643365766233,2021,translator-A
"He added that clear information was also needed ""for those holidaymakers who are currently in Spain who have properly saved up all year for their family holiday who are confused and distressed.""",saved up,"Dodal také, že jasné informace teď potřebují i „turisté, kteří už ve Španělsku jsou, celý rok si na rodinnou dovolenou střádali a teď nevědí, na čem jsou a co s nimi bude“.","Dodal také, že jasné informace teď potřebují i „turisté, kteří už ve Španělsku jsou, celý rok si na rodinnou dovolenou střádali a teď nevědí, na čem jsou a co s nimi bude“.",0.350957112903367,2021,translator-A
"The primates at Knowsley safari park, Merseyside, are long known to pounce on anyone pausing in the enclosure and ripping off a windscreen wiper or mirror.",ripping off,"Primáti v safari Knowsley v britském Merseyside jsou dobře známí tím, že se vrhají na kohokoli, kdo v areálu parku zastaví, a vytrhávají stěrače nebo zrcátka.","Primáti v safari Knowsley v britském Merseyside jsou dobře známí tím, že se vrhají na kohokoli, kdo v areálu parku zastaví, a vytrhávají stěrače nebo zrcátka.",0.7974466837915538,2021,translator-A
"Workers fear pranksters are arming the pesky primates, who are known to pounce on anyone who pauses and rip off windscreen wipers and mirrors.",rip off,"Zaměstnanci parku se obávají, že vtipálci ozbrojují drzé primáty známé tím, že se vrhají na kohokoli, kdo zastaví, a vytrhávají stěrače nebo zrcátka.","Zaměstnanci parku se obávají, že vtipálci ozbrojují drzé primáty známé tím, že se vrhají na kohokoli, kdo zastaví, a vytrhávají stěrače nebo zrcátka.",0.8669303074402758,2021,translator-A
"Another worker said: ""The baboons have been found with knives and screwdrivers. I do wonder if it's some of the guests handing them out.""",handing out,"Jiný ze zaměstnanců nám řekl: „Našli jsme paviány s noži a šroubováky. Přemýšlím, jestli jim je nemůže rozdávat někdo z návštěvníků.“","Jiný ze zaměstnanců nám řekl: „Našli jsme paviány s noži a šroubováky. Přemýšlím, jestli jim je nemůže rozdávat někdo z návštěvníků.“",0.9397330364043558,2021,translator-A
"Coutinho and Umtiti have both been linked with moves to Arsenal, with the Brazilian also being eyed up by Chelsea.",eyed up,"V případě Coutinha a Umtitiho se spekuluje o přestupu do Arsenalu, na brazilského útočníka si kromě toho pomýšlí i Chelsea.","V případě Coutinha a Umtitiho se spekuluje o přestupu do Arsenalu, na brazilského útočníka si kromě toho pomýšlí i Chelsea.",0.546111964213427,2021,translator-A
Virginia Beach takes down Confederate monument,takes down,Ve Virginia Beach byl stržen památník Konfederace,Ve Virginia Beach byl stržen památník Konfederace,0.589506366741571,2021,translator-B
"Workers took down the 27-foot (8.2-meter) tall monument on Saturday morning, media outlets reported.",took down,"Podle místních médií byla socha o výšce 8,2 metru snesena v sobotu ráno.","Podle místních médií byla socha o výšce 8,2 metru snesena v sobotu ráno.",0.1059405884063064,2021,translator-B
"The protest began earlier Saturday evening with groups such as the ""Wall of Moms,"" similar to a group that formed in Portland, Oregon, as protesters faced off with U.S. agents deployed to that city to guard a federal courthouse.",faced off,"Protest začal v sobotu v podvečer za účasti skupin, jako je Wall of Moms (Zeď matek), obdoby stejnojmenné skupiny z oregonského Portlandu. Následně se demonstranti střetli s americkými agenty nasazenými ve městě, aby střežili budovu federálního soudu.","Protest začal v sobotu v podvečer za účasti skupin, jako je Wall of Moms (Zeď matek), obdoby stejnojmenné skupiny z oregonského Portlandu. Následně se demonstranti střetli s americkými agenty nasazenými ve městě, aby střežili budovu federálního soudu.",0.2921321791700091,2021,translator-B
President Donald Trump had sent the federal agents to clamp down on protests that have occurred nightly since the death of George Floyd in Minneapolis on May 25.,clamp down,"Úkolem federálních agentů, vyslaných na místo prezidentem Trumpem, bylo potlačit protesty, které zde od 25. května, kdy byl v Minneapolisu zavražděn George Floyd, probíhaly večer co večer.","Úkolem federálních agentů, vyslaných na místo prezidentem Trumpem, bylo potlačit protesty, které zde od 25. května, kdy byl v Minneapolisu zavražděn George Floyd, probíhaly večer co večer.",0.6519167237506963,2021,translator-B
"The fire broke out at the Alameda County Superior Courthouse and was contained a short time later, news outlets reported.",broke out,"Požár, který vypukl v budově Vrchního soudu okresu Alameda, se podle médií podařilo rychle uhasit.","Požár, který vypukl v budově Vrchního soudu okresu Alameda, se podle médií podařilo rychle uhasit.",0.6773043228988143,2021,translator-B
Officials did not release details about how the family ended up in the pond.,ended up,"Úřady nezveřejnily, jak se na dno rybníka dostali.","Úřady nezveřejnily, jak se na dno rybníka dostali.",0.4968817327195116,2021,translator-B
"""Although in territorial retreat, (the Islamic State) remains capable of carrying out high-profile attacks in various parts of the country, including Kabul.",carrying out,"„Přestože ze získaného teritoria ustupuje, (Islámský stát, pozn. red.) zůstává schopný vykonávat ostře sledované útoky v různých částech této země, včetně Kábulu.","„Přestože ze získaného teritoria ustupuje, (Islámský stát, pozn. red.) zůstává schopný vykonávat ostře sledované útoky v různých částech této země, včetně Kábulu.",-0.0810336966302448,2021,translator-B
"The battle to avoid the two remaining relegation places went to the wire as Aston Villa scored in the 84th minute, conceded a minute later, then held on for 1-1 draw at West Ham to survive.",held on,"Utkání, v němž se rozhodovalo o dvou zbylých sestupových místech, bylo napínavé až do poslední chvíle, neboť v 84. minutě Aston Villa vstřelila gól, poté o minutu později od West Hamu dostala branku a následně se snažila uhrát remízu 1:1, aby se v lize udržela.","Utkání, v němž se rozhodovalo o dvou zbylých sestupových místech, bylo napínavé až do poslední chvíle, neboť v 84. minutě Aston Villa vstřelila gól, poté o minutu později od West Hamu dostala branku a následně se snažila uhrát remízu 1:1, aby se v lize udržela.",0.5741645483997658,2021,translator-B
"Bournemouth did what it had to do and beat Everton, 3-1, but ended up one point behind Villa.",ended up,"Bournemouth udělal to, co bylo třeba, a porazil Everton 3:1, přesto však skončil za Aston Villou s rozdílem jednoho bodu.","Bournemouth udělal to, co bylo třeba, a porazil Everton 3:1, přesto však skončil za Aston Villou s rozdílem jednoho bodu.",0.7205654841593908,2021,translator-B
"Algeria loses today, by the death of Mujahed Mahmoud Guemama, a patriot and a militant committed to the causes of his people and his nation, a man who has never wavered and whose determination remained intact from the moment he took up arms, alongside his valiant Mujahedeen brothers, until his last breath on this sad day when we can only resign ourselves to God's will,"" President Tebboune wrote in his message of condolence.",took up,"Prezident Tabbúni v kondolenci napsal: „Alžírsko dnes v Mahmúdu Guemamovi ztrácí patriota a odhodlaného bojovníka za zájmy alžírského lidu a národa, muže, jenž nikdy nezakolísal a zůstal věrný svému přesvědčení po celý svůj život, od okamžiku, kdy vyrazil po boku svých chrabrých mudžáhedínských bratří do zbraně, až do tohoto smutného dne, kdy vydechl naposledy, a nám nezbývá než se podvolit vůli Boží.“","Prezident Tabbúni v kondolenci napsal: „Alžírsko dnes v Mahmúdu Guemamovi ztrácí patriota a odhodlaného bojovníka za zájmy alžírského lidu a národa, muže, jenž nikdy nezakolísal a zůstal věrný svému přesvědčení po celý svůj život, od okamžiku, kdy vyrazil po boku svých chrabrých mudžáhedínských bratří do zbraně, až do tohoto smutného dne, kdy vydechl naposledy, a nám nezbývá než se podvolit vůli Boží.“",0.3693546105980048,2021,translator-B
Catalonia has become the latest region to crack down on nightlife.,crack down,"Katalánsko je zatím posledním regionem, který ostře zakročil proti nočnímu životu.","Katalánsko je zatím posledním regionem, který ostře zakročil proti nočnímu životu.",0.033689351002648,2021,translator-B
"But the new rules mean he has had to cancel, for fears his wife's employer would not be able to accommodate her taking an extra two weeks off to quarantine on their return.",taking off,"Nové nařízení však pro něj znamená, že musí cestu zrušit ze strachu, že by zaměstnavatel jeho ženy nebyl schopen vyhovět požadavku, aby po návratu nastoupila do dvoutýdenní karantény.","Nové nařízení však pro něj znamená, že musí cestu zrušit ze strachu, že by zaměstnavatel jeho ženy nebyl schopen vyhovět požadavku, aby po návratu nastoupila do dvoutýdenní karantény.",0.5421960679581654,2021,translator-B
£10m fund set up to support Scottish events,set up,Ve Skotsku byl na podporu kultury a sportu zřízen fond ve výši 10 milionů liber,Ve Skotsku byl na podporu kultury a sportu zřízen fond ve výši 10 milionů liber,0.8269749852628957,2021,translator-B
Scotland's festival scene and sporting events such as the Highland games have been among those affected by restrictions brought in to prevent the spread of Covid-19.,brought in,Restrikcemi proti šíření covid-19 byla zasažena skotská festivalová scéna a sportovní akce jako Highland games.,Restrikcemi proti šíření covid-19 byla zasažena skotská festivalová scéna a sportovní akce jako Highland games.,0.0434449497684876,2021,translator-B
"As pointed out by the Inspector-General of Intelligence and Security, this ""departs from the trend for increased requirements for external authorisation in other Five Eyes jurisdictions.""",pointed out,"Jak zdůraznil generální inspektor zpravodajských a bezpečnostních služeb, daný zákon „vybočuje z trendu ostatních jurisdikcí zemí Pěti očí, kterým jsou zvýšené požadavky na externí schválení takových kroků“.","Jak zdůraznil generální inspektor zpravodajských a bezpečnostních služeb, daný zákon „vybočuje z trendu ostatních jurisdikcí zemí Pěti očí, kterým jsou zvýšené požadavky na externí schválení takových kroků“.",0.4251211980597937,2021,translator-B
"At full year results in February, oOh! Media said it generated $65.9 million from its 'fly' category, which is predominantly made up of revenue from Sydney Airport.",made up,"V únoru společnost oOh! Media uvedla, že díky své „letecké“ skupině, do níž spadají především tržby z letiště v Sydney, vydělala za celý rok 65,9 milionů dolarů.","V únoru společnost oOh! Media uvedla, že díky své „letecké“ skupině, do níž spadají především tržby z letiště v Sydney, vydělala za celý rok 65,9 milionů dolarů.",0.369195450093796,2021,translator-B
"Revenue from 'commute', which is made up of the rail contracts and street furniture previously owned by Adshel before it was bought by oOh!, was $234.8 million.",made up,"Tržby z „venkovní“ skupiny, kterou tvoří smlouvy se železničními dopravci a městský mobiliář, jehož původním vlastníkem byla společnost Adshel, než jej zakoupila oOh!Media, činily 234,8 milionů dolarů.","Tržby z „venkovní“ skupiny, kterou tvoří smlouvy se železničními dopravci a městský mobiliář, jehož původním vlastníkem byla společnost Adshel, než jej zakoupila oOh!Media, činily 234,8 milionů dolarů.",0.408610061576848,2021,translator-B
"""So they call and they get very disappointed because the expectation has been put out there that there is discount pricing and we look at our cost of funding which hasn't changed at all.""",put out,"„Takže nám zavolají a jsou dost zklamaní, protože vzniklo očekávání, že dostanou levnější půjčku, jenže naše náklady na půjčování jsou pořád stejné.“","„Takže nám zavolají a jsou dost zklamaní, protože vzniklo očekávání, že dostanou levnější půjčku, jenže naše náklady na půjčování jsou pořád stejné.“",0.0767982432559154,2021,translator-B
"Mr Callaghan added if fintechs were able to access cheaper funding and pass that on to small businesses the scheme would be a ""no brainer.""",pass on,"Kdyby podle Callahana fintech firmy rovněž dosáhly na levnější financování a promítly to do půjček malým a středním podnikům, „nebylo by co řešit“.","Kdyby podle Callahana fintech firmy rovněž dosáhly na levnější financování a promítly to do půjček malým a středním podnikům, „nebylo by co řešit“.",0.0704015216409202,2021,translator-B
"""It's been a bit of a Catch 22 the major banks have got access to the lower cost funding but they are more risk averse so they don't actually go out to lend in the same way, they can't get access to the data and they can't get comfortable unless you have property,"" he said ""Until we can access that cheaper funding I think there is a fiction out in the market on how popular the scheme is going to be.""",go out,"„Je to tak trochu hlava 22 – velké banky mohou získat finanční prostředky levněji, ale zároveň si víc hlídají rizika, takže samy nakonec stejně výhodně nepůjčují, také nemají přístup k potřebným datům, takže člověk musí mít nějaký majetek, aby s ním byly v pohodě,“ řekl Callahan. „Dokud taky nezískáme přístup k levnému financování, nebude se vládní program využívat ani zdaleka tolik, jak se teď všeobecně očekává.“","„Je to tak trochu hlava 22 – velké banky mohou získat finanční prostředky levněji, ale zároveň si víc hlídají rizika, takže samy nakonec stejně výhodně nepůjčují, také nemají přístup k potřebným datům, takže člověk musí mít nějaký majetek, aby s ním byly v pohodě,“ řekl Callahan. „Dokud taky nezískáme přístup k levnému financování, nebude se vládní program využívat ani zdaleka tolik, jak se teď všeobecně očekává.“",0.2783011042861572,2021,translator-B
"Melbourne-based Moula is also participating in the scheme and chief executive Aris Allegos said the benefit of the 50 per cent guarantee, implicit in the government scheme, should be passed on to small businesses but different lenders were handling this in different ways.",passed on,"Do vládního programu je zapojen i melbournský poskytovatel online půjček Moula. Generální ředitel Aris Allegos řekl, že je potřeba, aby malé podniky skutečně pocítily výhody plynoucí z vládní záruky za 50 % půjčky, která je v programu obsažena. Poskytovatelé půjček k tomu však přistupují různě.","Do vládního programu je zapojen i melbournský poskytovatel online půjček Moula. Generální ředitel Aris Allegos řekl, že je potřeba, aby malé podniky skutečně pocítily výhody plynoucí z vládní záruky za 50 % půjčky, která je v programu obsažena. Poskytovatelé půjček k tomu však přistupují různě.",0.4829835623582822,2021,translator-B
Meunier said dive trips to clean up the bottom of the lake found old trash.,clean up,Podle Meuniera našli potápěči při úklidu jezera na dně starý odpad.,Podle Meuniera našli potápěči při úklidu jezera na dně starý odpad.,0.3915467839631008,2021,translator-B
"But they're fighting the impacts of climate change, development around the lake and something added to the lake in the 1960's: A tiny invasive shrimp brought in to feed the fish.",brought in,"Bojují ale s důsledky klimatických změn, vývojem v okolí jezera a také s malým invazivním druhem krevetky, který byl do jezera vysazený v 60. letech jako krmivo pro ryby.","Bojují ale s důsledky klimatických změn, vývojem v okolí jezera a také s malým invazivním druhem krevetky, který byl do jezera vysazený v 60. letech jako krmivo pro ryby.",0.520725261126075,2021,translator-B
