src,mt,ref,score,year,system
Greece: 5 deny poor women's babies sold in illegal adoptions,希腊：5个否认以非法收养方式出售的贫困妇女婴儿,希腊：5 人否认以非法收养方式贩卖贫困妇女新生儿,0.290536781355875,2020,HUMAN-B
"""Late Night"" host Seth Meyers on Thursday brought a moment of levity to an otherwise strained week marred by mass shootings when he cracked a gag about President Donald Trump and then couldn't stop laughing.",星期四，“晚间晚”主持人塞思·迈耶斯（Seth Meyers）为一个本来紧张的一周打了一个紧要关头，这一周原本是大规模枪击事件的结果，当时他对唐纳德·特朗普（Donald Trump）总统打了个电话，然后忍不住笑了。,星期四，《深夜秀》主持人塞思·迈耶斯为原本因大规模枪击事件而十分压抑的一周带来了片刻放松，他调侃了一下唐纳德·特朗普，但插科打诨间他自己忍不住笑了起来。,0.384755786970587,2020,HUMAN-B
"A participant holds a drawing depicting Swedish environmental activist Greta Thunberg during a protest march to call for action against climate change, in The Hague, Netherlands September 27, 2019. REUTERS/Piroschka van de Wouw",一名参加者手持绘画描绘了瑞典环保主义者格雷塔·滕伯格（Greta Thunberg）在抗议游行中呼吁采取行动应对气候变化，2019年9月27日在荷兰海牙。REUTERS / Piroschka van de Wouw,2019 年 9 月 27 日荷兰海牙，一名抗议活动者在游行中举着瑞典激进环保分子格蕾塔·通贝里的画像，呼吁政府采取行动应对气候变化。路透社/彼罗什卡·范德沃,0.363845703077907,2020,HUMAN-B
Incel virgin Alex Minassian told Toronto police he was part of 4chan group,Incel处女Alex Minassian告诉多伦多警方，他是4chan集团的成员,非自愿独身处男亚历克斯·米纳西安告诉多伦多警方，他是 4chan 网站组织成员,0.316162123517123,2020,HUMAN-B
He stands accused of driving a rental van into crowds of pedestrians in a busy north Toronto neighbourhood. Eight women and two men ranging in age from 22 to 94 died.,他被指控在多伦多北部繁忙的社区内将一辆出租货车驶入拥挤的行人中。年龄在22至94岁之间的八名妇女和两名男子死亡。,他被指控在多伦多北部繁忙的社区驾驶一辆租来的面包车撞向人群。八名女性和两名男性被撞死亡，死者年龄从 22 岁到 94 岁不等。,0.443682370002418,2020,HUMAN-B
"Like-minded people in internet forums sometimes use ""Chad"" and ""Stacy"" as dismissive slang for men and women with more active sex lives.",在互联网论坛上志同道合的人有时会使用“乍得”和“史黛西”作为with亵语，对性生活更为活跃的男女。,在网络论坛上，志趣相投的人有时会用“查德”和“史黛西”作为轻蔑俚语，分别指代性生活更活跃的男性和女性。,0.481996849424205,2020,HUMAN-B
"He is now in Belmarsh prison in London after being jailed for violating bail conditions imposed over the Swedish extradition request and was due to be released last week, but was remanded in custody pending a hearing of the US extradition case in London in February 2020.",他因违反瑞典引渡要求而施加的保释条件而被判入狱，目前正在伦敦贝尔马什监狱服刑，原定于上周获释，但在2020年2月在伦敦审理美国引渡案之前已被还押。,此前因违反瑞典引渡要求的保释条件而入狱，阿桑奇目前在伦敦的贝尔马什监狱服刑，本应上周获释，但因等候 2020 年 2 月在伦敦举行的美国引渡案听证会，而被还押候审,0.682083987351251,2020,HUMAN-B
Court documents say the surgeon was leaving a Walmart store when he was confronted by an armed man and shoved into a van. They say he was tortured for hours before being returned to his car while unconscious. Surveillance video supports the chain of events. Investigators say Nkorina's wife was a client of the surgeon.,法院文件说，当外科医生面对一名武装人员并将其推入货车时，他正离开沃尔玛商店。他们说他遭受了数小时的折磨，然后昏迷不醒。监视视频支持事件链。调查人员说，Nkorina的妻子是外科医生的客户。,根据法院文件描述，这名外科医生在离开沃尔玛商店时，遭到一名带有武器的男子劫持并被推入货车内。之后他遭受了数小时的折磨，回到自己的车内后昏迷不醒。监视视频拍下了事件的过程。调查人员表示，科里纳的妻子曾经是这位外科医生的客户。,0.538797842025454,2020,HUMAN-B
"Meanwhile Tory MP and business minister Nadhim Zahawi said: ""You are so wrong to use Jo Cox in this way, when her family have specifically asked for her not to be used in this way. To be kept out of politics.",与此同时，保守党议员兼商务部长纳迪姆·扎哈维（Nadhim Zahawi）说：“当她的家人明确要求不要以这种方式使用她时，以这种方式使用乔·考克斯（Jo Cox），你是错的。,与此同时，保守党议员兼商务大臣纳丁·扎哈维表示：“你这样利用乔·考克斯真是大错特错，因为她的家人已明确要求不要这样做。请远离政治。,0.420789552017507,2020,HUMAN-B
"The officer, who works in Pinellas Park, Florida, wrapped the wounded pup in an emergency blanket, placed him in his SUV rushed to the nearest animal hospital.",该官员在佛罗里达州皮涅拉斯公园工作，将受伤的小狗包裹在急救毯中，将他放在SUV中，赶往最近的动物医院。,这位在佛罗里达州派尼拉斯公园工作的警官用急救毯裹住这只受伤的小狗，放上自己的越野车里，迅速送往最近的动物医院。,0.799319221283476,2020,HUMAN-B
"In Nigeria's capital Abuja, Oladosu Adenike marked her 46th consecutive strike on Friday. The activist posted images on Twitter of students dressed in blue school uniforms carrying banners with messages, ""Climate change is real"" and ""We don't have time.""",在尼日利亚首都阿布贾，奥拉多苏·阿迪尼克（Oladosu Adenike）周五举行了连续46次罢工。这位维权人士在推特上张贴了穿着蓝色校服的学生的图片，上面标着横幅，上面写着：“气候变化是真实的”和“我们没有时间”。,在尼日利亚首都阿布贾，奥拉多苏·阿迪内克连续 46 次进行星期五罢工。这名活动人士在推特上发布了一些图片，照片中的学生身穿蓝色校服，打着横幅，上面写着“气候变化真实发生着”和“我们时日不多”的口号。,0.536320465689684,2020,HUMAN-B
"""We want to understand from people whether removing the total counts improves their experience, while also not limiting any positive interactions,"" said Mia Garlick, of Facebook Australia.",“我们希望从人们那里了解删除总数是否能改善他们的体验，同时又不限制任何积极的互动，” Facebook澳大利亚的Mia Garlick说。,“我们想了解一下，去掉点赞数是否会改善用户体验，同时是否还会限制其他的积极互动，”脸书澳大利亚地区负责人米娅·加里克表示。,0.043222942395694,2020,HUMAN-B
"Foreign women, however, will be required to wear ""modest clothing,"" he added, without elaborating.",他补充说，但是，外国妇女将被要求穿“适中的衣服”，而无需详细说明。,不过，他补充说，外国妇女将被要求穿“朴素的衣服”，但没有详细说明。,0.602188273018135,2020,HUMAN-B
"No, after the success of his groundbreaking Netflix documentary Our Planet, the much loved star is set to return with another series: Life In Colour.",不，在开创性的Netflix纪录片《我们的星球》成功发行之后，备受喜爱的明星将带着另一个系列回归：《色彩人生》。,他推出了开创性的奈飞公司纪录片《我们的星球》，大获成功之后，这位备受欢迎的明星人物将携另一部系列片回归：《生命的色彩》。,0.620461225213305,2020,HUMAN-B
"Trump quickly denied that he had offered Iran any relief, tweeting that Tehran had asked him to lift sanctions as a prerequisite to talks, but that he had ""of course"" refused.",特朗普迅速否认他已向伊朗提供了任何救济，在推特上说德黑兰已要求他解除制裁，作为会谈的先决条件，但他“当然”拒绝了。,特朗普迅速否认了曾向伊朗提供任何救济，并在推特上表示，德黑兰曾要求他解除制裁，作为进行对话的条件，但他“当然“拒绝了。,0.83257306230181,2020,HUMAN-B
Mr Haile-Gabriel stated that most stray animals carried rabies and re-echoed the need for the country to supplement the United against Rabies 2030 strategy that requires the pet owners to vaccinate animals that carried zoonotic diseases.,Haile-Gabriel先生表示，大多数流浪动物携带狂犬病，并再次反映出该国需要补充“美国对抗2030狂犬病”战略，该战略要求宠物主人为携带人畜共患病的动物接种疫苗。,海尔-加布里埃尔先生说道，大多数流浪动物都感染有狂犬病，这再次反映出加纳需要进一步拓展“联合抗击狂犬病”战略（即到 2030 年狂犬病零死亡），该战略要求宠物主人为患有人畜共患疾病的动物接种疫苗。,0.466711248103635,2020,HUMAN-B
"""I'm in a district where I've been reluctant to move forward only from the perspective where I want to be disciplined, I want to look at due process and want to make sure we get all of our facts -- and this process will allow us to do that,"" Craig said, adding she backed a narrow probe led by the House Intelligence Committee.",“我所在的地区我一直不愿意仅从我想受到纪律的角度出发，我想看看正当程序并希望确保我们掌握了所有事实-这个程序这将使我们能够做到这一点。”,克雷格说道，“站在我的立场，我一直不愿意仅从我希望受到约束的角度去推动调查，我想看看正当程序，并希望确保我们掌握了所有事实——这个程序将使我们能够做到这一点，”她还补充道，她支持由众议院情报委员会牵头的一项小范围调查。,0.758928585802257,2020,HUMAN-B
Coppinger has been ordered by the Home Office to respond to the report within 56 days.,内政部命令科平格在56天内对报告做出回应。,英国内政部已下令科宾格在 56 天内对报告作出回应。,0.645876463097067,2020,HUMAN-B
This Model's Runway Stomp Has Eclipsed All Else At Paris Fashion Week,这个模特的跑道踩踏在巴黎时装周上黯然失色,男模在巴黎时装周 T 台走秀大放异彩,0.49742950017389,2020,HUMAN-B
We'll tell you what's true. You can form your own view.,我们会告诉你什么是真实的。您可以形成自己的观点。,我们会告诉你真实的事。你可以有自己的观点。,0.548283930381463,2020,HUMAN-B
"""This year, 2019 already broke the highest amount of (final investment decisions) for the first time ever, $50 billion,"" Birol told the LNG Producer-Consumer conference in Tokyo, as quoted by Reuters.",据路透社报道，比罗尔在东京举行的液化天然气生产者-消费者会议上说：“今年，2019年已经首次打破了（最终投资决定）金额最高的记录，为500亿美元。”,“今年，2019 年的投资额首次打破了（最终投资决策）最高纪录 - 500 亿美元，”比罗尔在东京举行的液化天然气生产商 - 消费者大会上表示，路透社援引比罗尔的评论。,0.278580817899759,2020,HUMAN-B
"The Pentagon on Thursday announced that the U.S. will send a Patriot missile battery, radars and roughly 200 support personnel to Saudi Arabia in the wake of the attacks on its oil facilities earlier this month.",五角大楼周四宣布，在本月初对石油设施的袭击之后，美国将向沙特阿拉伯派出爱国者导弹电池，雷达和大约200名支持人员。,五角大楼星期四宣布，由于本月初沙特石油设施遭到袭击，美国计划向沙特调派一枚爱国者导弹电池、雷达系统和大约 200 名支持人员。,0.567149788666412,2020,HUMAN-B
"Meg Hillier, who chairs a committee overseeing the audit office, called the findings ""deeply concerning."" She said she had seen ""countless examples"" of the British government missing deadlines, but that this one was particularly striking.",负责监督审计办公室的委员会主席梅格·希里尔（Meg Hillier）称调查结果“令人深感关切”。她说，她已经看到“无数个例子”表明英国政府错过了最后期限，但是这一点尤其令人震惊。,监督审计署的委员会主席梅格·西里尔对报告内容表达了“深度关切”。 她说她已经见过英国政府“无数次”错过截止日期，但这次的情况尤其让人忧心。,0.465067665046864,2020,HUMAN-B
"She added: ""I think it's a broader idea of blocking the view, the outward-looking view, to anywhere really. And that gesture of blocking the light. But I guess there is still this sort of glimmer of hope, there is a slash in the canvas, and you can just see the sea on the horizon.""",她补充说：“我认为这是将视线完全遮挡的更宽泛的想法，并且可以遮挡光线。但是我想这仍然是一线希望，还有一个斜线在画布上，就可以看到地平线上的大海。”,她补充说：“我认为这是一个更广泛意义遮挡视线，实则指遮挡眺望任何远方的视野。还有挡住光线的姿势。但我想还是有一线希望的，画布上有一条斜线，你可以看到地平线上的大海。”,0.787335447155406,2020,HUMAN-B
The virus originated in Africa but has been spread northward by migratory birds and mosquitoes. There have been several outbreaks in southern and central Europe in recent years. It is found in much of the U.S.,该病毒起源于非洲，但已通过候鸟和蚊子向北传播。近年来，欧洲南部和中部爆发了几次疫情。它在美国很多地方都可以找到。,西尼罗河病毒源自非洲，但通过候鸟和蚊子已向北传播。近年来，欧洲南部和中部已爆发多次。美国大部分地区也有病例确诊。,0.853627875674873,2020,HUMAN-B
The virus causes dangerous meningitis or encephalitis in less than 1% of those infected.,该病毒在不到1％的受感染者中引起危险的脑膜炎或脑炎。,感染该病毒的患者中有不到 1％ 会罹患危险的脑膜炎或脑炎。,0.753830655201732,2020,HUMAN-B
"India's monsoon season has overrun by almost a month, with unprecedented rainfall causing deaths from collapsing buildings and many crops beginning to rot.",印度的季风季节已经超过了一个月的时间，前所未有的降雨导致建筑物倒塌导致死亡，许多农作物开始腐烂。,印度的季风季节已经肆虐了将近一个月，空前大的降雨量导致建筑物倒塌，许多农作物开始腐烂。,0.880422042713752,2020,HUMAN-B
A former priest accused of sexually assaulting young boys in Wisconsin decades ago has been sentenced to 30 years in prison.,几十年前，一名前牧师因涉嫌对威斯康星州的男童进行性侵犯而被判处30年监禁。,一名被控数十年前在威斯康辛州性侵男童的前牧师被判处 30 年监禁。,0.636374757084905,2020,HUMAN-B
Richardson says the snake bit Zeus four times. The dog was rushed to a veterinarian but he died a day after the attack.,理查森说，蛇咬了宙斯四次。这只狗被送往兽医处，但在袭击发生后第二天死亡。,据理查森称，蛇咬了“宙斯”四次。虽然“宙斯”被火速送往兽医处，但在袭击发生的第二天就死了。,0.749949274234203,2020,HUMAN-B
"Michelle Obama gave high praise to Meghan Markle in a sweet Instagram on Thursday, calling the Duchess of Sussex ""a thoughtful leader who is breaking the mold and making our world better for it.""",米歇尔·奥巴马（Michelle Obama）周四在甜美的Instagram上对梅根·马克尔（Meghan Markle）表示了高度赞扬，称苏塞克斯公爵夫人是“一位有思想的领袖，正在打破传统，使我们的世界变得更好”。,米歇尔·奥巴马星期四在照片墙应用软件上亲切发文，对梅根·马克尔表示了高度赞扬，称这位苏塞克斯公爵夫人是“一位有思想的领袖，正在打破陈规，让世界更美好。”,0.0838836100533435,2020,HUMAN-B
A freezer malfunction at Children's Hospital Los Angeles resulted in the loss of 56 children's blood stem cells that were harvested at the beginning of each patient's oncology therapy and stored in the event they could prove useful in the future.,洛杉矶儿童医院的冰柜故障导致丢失了56例儿童血干细胞，这些血干细胞是在每位患者进行肿瘤治疗开始时收集的，并在以后可能有用的情况下储存起来。,洛杉矶儿童医院冷冻机发生故障，导致 56 名儿童的血液干细胞损毁，这些干细胞是在每位患者开始进行肿瘤治疗时采集的，并加以储存，以备将来有用。,0.781070376377365,2020,HUMAN-B
"When she asked United Healthcare why she was receiving a mountain of letters, she was told it was a coding issue, she said.",她说，当她问联合医疗集团为何收到大量信件时，被告知这是一个编码问题。,当她询问联合健康保险为什么她收到了一大堆的信，她被告知这是因为编码出了问题，她说。,0.685730539913785,2020,HUMAN-B
Are hopes for a nuclear-free world realistic?,对无核世界的希望是否现实？,无核世界是否遥不可及？,0.742554017795576,2020,HUMAN-B
"The tweet in question was sent earlier this month and the day it was sent, Dunlap hosted his show as usual. But the next day, he announced a leave of absence, CBS affiliate WWL-TV reports.",有关推文已于本月初和发送当天发送，邓拉普照常主持了他的节目。但是第二天，他宣布请假，哥伦比亚广播公司的子公司WWL-TV报道。,这条有争议的推文在本月初发出，发出当日，丹拉普还像往常一样主持了自己的节目。据哥伦比亚广播公司旗下 WWL-TV 报道，推文发出第二天，他就宣布休假。,0.729103842652103,2020,HUMAN-B
"However, he decided to take a polygraph test to dispel any speculation that he was the one who sent the tweet to himself, his lawyer Megan Kiefer, said. A lawsuit has not yet been filed on Dunlap's behalf, but he said in his statement that one would be coming, according to WWL-TV.",但是，他的律师梅根·基弗（Megan Kiefer）说，他决定接受测谎仪测试，以消除任何有关他是自己发推文的猜测。根据WWL-TV的报道，尚未以Dunlap的名义提起诉讼，但他在声明中表示将要起诉。,而他的律师梅根·基弗说，他决定参加测谎，从而打消有关他本人就是发推者的猜测。根据 WWL-TV 的报道，丹拉普还未提起诉讼，但他在声明中表示很快会着手进行。,0.80685254837075,2020,HUMAN-B
"Radio host Seth Dunlap claimed he worked in a homophobic and hostile workplace for years. After allegedly receiving a tweet with an anti-gay slur from the radio station's Twitter, he threatened to sue.",电台主持人塞思·邓拉普（Seth Dunlap）声称他在同性恋和敌对的工作场所工作了多年。据称，在从广播电台的推特上收到一条带有反同性恋诽谤的推文后，他威胁要提起诉讼。,电台主持人赛斯·丹拉普曾说过，他在一个恐同且充满敌意的环境中工作多年。在声称收到电台推特账户发来的反同诽谤推文后，他威胁要起诉。,0.78777912752602,2020,HUMAN-B
"The purpose of deploying troops and resources is to ""send a clear message that the United States supports our partners"" and provide a ""free flow of resources,"" Esper said.",埃斯珀说，部署部队和资源的目的是“发出明确的信息，表明美国支持我们的伙伴”，并提供“资源的自由流动”。,部署军队和资源的目的是“发出美国支持我们伙伴的明确信息”，并提供“资源的自由流动，”埃斯珀说。,0.80685254837075,2020,HUMAN-B
"Nearly half of the officials retired were those who were arrested by the CBI for allegedly receiving illegal gratification. One of them was caught accepting a bribe of Rs 15,000. One official is accused of having assets disproportionate to his known source of income.","退休的官员中，近一半是因涉嫌获得非法满足而被CBI逮捕的官员。其中一名被收受了15,000卢比的贿赂。一名官员被指控拥有与其已知收入来源不相称的资产。","近一半的退休官员是那些因涉嫌收受非法好处而被印度中央调查局逮捕的人。其中一人因受贿 15,000 卢比而被抓捕。一名官员被指控拥巨额资产来源不明罪。",0.734047568919972,2020,HUMAN-B
"He took refuge there in 2012 while on bail and facing extradition to Sweden over sex assault allegations, saying he feared extradition to the US if he left over the activities of WikiLeaks.",他在2012年保释期间在那儿避难，并因性侵犯指控而被引渡到瑞典，他说如果他不理会WikiLeaks的活动，他担心会被引渡到美国。,2012 年，保释期间阿桑奇进入厄瓜多尔驻英大使馆避难，因性侵指控面临被引渡到瑞典的风险；阿桑奇表示，如果放弃维基解密活动，担心他会被引渡到美国。,0.697700248011642,2020,HUMAN-B
"The US formally requested his extradition in June on 18 charges, including computer misuse and the unauthorised disclosure of national defence information.",美国于6月正式要求以18项指控将其引渡，其中包括滥用计算机和未经授权披露国防信息。,今年 6 月，美国正式发出对阿桑奇的引渡要求，阿桑奇被指控滥用电脑、未经授权泄露国防信息等 18 项罪名。,0.792579363322038,2020,HUMAN-B
Skydiver dies after crashing into big rig trailer on California highway,跳伞运动员在撞上加州高速公路的大型钻机拖车后死亡,特技跳伞者撞上加州公路大型拖挂车身亡,0.346054759507437,2020,HUMAN-B
Parents of 5-month-old stuffed in suitcase and tossed in dumpster get 6 years in prison,5个月大的父母装在手提箱里扔在垃圾箱里被判入狱6年,一对父母因将 5 个月大婴儿装进手提箱内并扔进垃圾桶而被判入狱 6 年,-0.314768495882523,2020,HUMAN-B
The campaign also incurred a one-time late fee over its failure to pay on time.,该活动还由于未能按时付款而产生了一次性的滞纳金。,由于未能按时付款，该活动还产生了一次性滞纳金。,0.524077783440864,2020,HUMAN-B
Some Senate Republicans facing elections next year have faced sharp political pressure over the national emergency vote.,明年将要举行大选的参议院共和党人在国家紧急投票上面临严峻的政治压力。,明年即将参加选举的一些参议院共和党人在国家紧急状态投票上临着巨大的政治压力。,0.555604761691884,2020,HUMAN-B
Julian Assange: Private security firm 'spied on WikiLeaks founder in Ecuadorian embassy for CIA',朱利安·阿桑奇（Julian Assange）：私人安全公司“在WikiLeaks创始人在中央情报局的厄瓜多尔大使馆中监视”,朱利安·阿桑奇：私人安保公司‘为中央情报局在厄瓜多尔大使馆监视维基解密创始人’,0.343855490213682,2020,HUMAN-B
He is accused of working with former US army intelligence analyst Chelsea Manning.,他被指控与前美国陆军情报分析师切尔西·曼宁（Chelsea Manning）合作。,他被指控勾结美军前情报分析师切尔西·曼宁。,0.759043345939303,2020,HUMAN-B
"Speaking over a montage of clips of Mrs Cox, Mr Johnson and female MPs, Mr Corbyn said: ""This Prime Minister knows these words can promote violence and have real consequences. He wants division. Clearly, he doesn't care about the violence on our streets.""",在谈到Cox夫人，Johnson先生和女议员的剪辑片段时，Corbyn先生说：“这位总理知道这些话会助长暴力行为并产生实际后果。他想分裂。显然，他并不关心暴力行为。我们的街道。”,在谈到有关考克斯夫人、约翰逊和女议员的剪辑片段时，科尔宾说：“这位首相知道这些话会助长暴力，会产生严重的后果。首相想要分裂。很明显，他不关心我们的街头暴力。”,0.366948986591854,2020,HUMAN-B
"An upcoming book on House Speaker Nancy Pelosi comes from someone who knows her well, daughter Christine Pelosi.",即将出版的关于众议院议长南希·佩洛西（Nancy Pelosi）的书来自一个熟识她的女儿克里斯汀·佩洛西（Christine Pelosi）。,关于美国众议院议长南希·佩洛西的新书即将发行，作者就是熟知她的女儿克莉丝汀·佩洛西。,0.561769812759348,2020,HUMAN-B
"The new data shows that income inequality is most acute in places where wealth is concentrated, including DC, New York and Connecticut, as well as in poverty-ridden areas like Puerto Rico and Louisiana. Utah, Alaska, Iowa, North Dakota and South Dakota had the most economic equality.",新数据表明，在财富集中的地区，包括哥伦比亚特区，纽约和康涅狄格州，以及波多黎各和路易斯安那州等贫困地区，收入不平等最为严重。犹他州，阿拉斯加，爱荷华州，北达科他州和南达科他州的经济平等程度最高。,新数据显示，收入差距最严重的地区往往是财富集聚的地区，包括华盛顿特区、纽约州和康涅狄格州，当然还有些一贫如洗的地区，像波多黎各和美国路易斯安那州。而在犹他州、阿拉斯加州、爱荷华州、北达科他州和南达科他州，这五个州的经济平等程度最高。,0.488883839745336,2020,HUMAN-B
"Saudi Arabia To Offer Tourist Visas For First Time, Abolish Abaya Rule",沙特阿拉伯首次提供旅游签证，废除阿巴亚规则,沙特阿拉伯首次提供旅游签证，废除阿巴亚长袍规定,0.677307264182961,2020,HUMAN-B
The Senate passed the measure last week with about a dozen veteran Republican lawmakers rebuking Trump.,参议院上周通过了这项措施，约有十几位资深共和党议员谴责特朗普。,参议院上周通过了这项法案，但十多名资深共和党议员对特朗普进行了谴责。,0.720321313058747,2020,HUMAN-B
"According to Rouhani, European signatories of the 2015 nuclear deal urged him to meet with US President Donald Trump, promising that Washington would lift ""all"" sanctions in return.",鲁哈尼说，2015年核协议的欧洲签署国敦促他与美国总统唐纳德·特朗普会面，并承诺华盛顿将取消“一切”制裁作为回报。,据鲁哈尼称，2015 年伊核协议的欧洲签署国敦促他会见美国总统唐纳德·特朗普，承诺华盛顿会解除“所有”制裁以换取对话。,0.800501133946649,2020,HUMAN-B
"In his statement, Rouhani also said that numerous countries were on Iran's side during their one-on-one talks on the sidelines of the UNGA. ""We discussed various issues with various countries, and all of them condemned the United States"" withdrawal from the JCPOA and its pressures. This is a huge success for Iran.""",鲁哈尼在声明中还说，在联大间隙进行的一对一会谈中，许多国家站在伊朗一边。 “我们与各个国家讨论了各种问题，所有这些都谴责了美国”退出JCPOA及其压力。对于伊朗来说，这是巨大的成功。”,鲁哈尼在声明中还说道，许多国家在联合国大会期间的一对一会谈上都表示支持伊朗。“我们与各国讨论了多项议题，所有国家都谴责美国退出《联合全面行动计划》及其施压的行径。这对伊朗来说是巨大的成功。”,0.803326177184325,2020,HUMAN-B
Over 50 Surrey University students banned from sports teams amid accusations of sexual harassment,因涉嫌性骚扰，超过50名萨里大学学生被禁止参加运动队,被控性骚扰，50 余名萨里大学学生被禁止参加运动队,0.730704836186211,2020,HUMAN-B
"Dr Owen Kaluwa, the World Health Organisation (WHO) Representative to Ghana observed that rabies was an endemic which had to be controlled to save lives.",世界卫生组织驻加纳代表Owen Kaluwa博士指出，狂犬病是一种地方病，必须加以控制才能挽救生命。,世界卫生组织驻加纳代表欧文·卡卢瓦博士指出，狂犬病是一种流行性疾病，必须加以控制才能挽救生命。,0.612819916952946,2020,HUMAN-B
Cleveland police branded 'failing' in all areas by inspectors,克利夫兰警察在所有区域都将检查人员标记为“失败”,克利夫兰警方在各个方面都被检查人员标签为“失败”,0.197544367121232,2020,HUMAN-B
"The force's police and crime commissioner Barry Coppinger said: ""I am deeply concerned at the worrying contents of this report.",警队警察和犯罪专员巴里·科平格说：“我对本报告令人担忧的内容深感关切。,警察和犯罪专员巴里·科平格说：“我非常关切这份报告中堪忧的部分。,0.734627224901931,2020,HUMAN-B
"Model Leon Dame, 20, strutted down the catwalk like no one has strutted before, powerfully putting one foot in front of the other and stomping down the runway, while keeping an intense, steely glare intact.",20岁的模特莱昂·戴姆（Leon Dame）像以前没有人踩过脚步一样，沿着跑道走了一步，用力将一只脚放在另一只脚的前面，踩踏跑道，同时保持强烈的钢铁般眩光。,这位男模名叫莱昂·达姆，今年 20 岁，以独特的 T 台魔性猫步征服了观众，他昂首阔步，双脚先后用力往前踩，随性不羁，同时眼神中保持着一份强烈的刚毅果敢。,1.20620516337737,2020,HUMAN-B
"His walk, paired with his belted top, white shorts, knee-high boots and cadet hat, quickly took the internet by storm. In one video of his walk, it appears he even got a smile out of Vogue editor-in-chief Anna Wintour as he passed by her.",他的步行加上皮带上衣，白色短裤，膝盖高的靴子和学员帽子，很快就席卷了互联网。在他的一段步行视频中，当他经过她时，他甚至还对《 Vogue》主编Anna Wintour露出了微笑。,他身穿配有皮带的上衣、白色短裤、及膝长筒靴，佩戴着一顶学员帽，造型在网上了引起了一片热议。在一段猫步走秀视频中，当他经过《時尚》主编安娜·温图尔身边时，后者似乎对他面露微笑。,1.15647349061775,2020,HUMAN-B
"Mike Pompeo, the US Secretary of State, said on Thursday that the United States had concluded the Syrian government had used chlorine as a chemical weapon in an attack in May during a battle with insurgents in Idlib.",美国国务卿迈克·庞培（Mike Pompeo）周四表示，美国已断定叙利亚政府在5月与伊德利布（Idlib）叛乱分子的战斗中，将氯用作化学武器。,美国国务卿迈克·蓬佩奥星期四表示，美国已得出结论叙利亚政府今年 5 月在伊德利卜与叛乱分子作战时，曾使用氯化学武器。,0.592052354037861,2020,HUMAN-B
"""Today I am announcing that the United States has concluded that the Assad regime used chlorine as a chemical weapon on May 19,"" Mr Pompeo added.",庞培先生补充说：“今天，我宣布美国已经得出结论，阿萨德政权于5月19日使用氯作为化学武器。”,"蓬佩补充说：""今天我宣布，美国已经得出结论，阿萨德政权在 5 月 19 日使用了化学武器。”",0.485493577323865,2020,HUMAN-B
"The Trump administration has twice bombed Syria over Assad's suspected use of chemical weapons, in April 2017 and April 2018.",特朗普政府于2017年4月和2018年4月两次对阿萨德涉嫌使用化学武器进行轰炸。,在 2017 年 4 月和 2018 年 4 月，特朗普政府曾以阿萨德的叙利亚政府军部队涉嫌使用化学武器为由两次轰炸叙利亚。,0.716106509525321,2020,HUMAN-B
"As for the growth in investments, there are no surprises there, either. The bulk of these has been made in the United States and Canada.",至于投资的增长，也就不足为奇了。其中大部分是在美国和加拿大制造的。,而投资量的增长也不足为奇。其中，美国和加拿大完成了大部分投资。,0.808480678051088,2020,HUMAN-B
"Dr. Richard Torbett of the Association of the British Pharmaceutical Industry said that while companies have been working to prepare for Brexit, ""some things are outside of their control.""",英国制药工业协会的理查德·托贝特（Richard Torbett）博士说，尽管各公司一直在为脱欧做准备，但“有些事情超出了他们的控制范围”。,英国制药工业协会的理查德·托贝特博士则表示，尽管各家企业都在为脱欧做准备，但“有些事是不受企业控制的”。,0.582455689420748,2020,HUMAN-B
"Other details about what efforts were taken to move the records are not immediately known, beyond the allegations contained in the whistleblower complaint about that call.",除了举报人对此电话的指控中所包含的指控外，还没有立即得知有关移动记录的其他细节。,除举报电话中的指控外，目前尚不清楚为转移记录所做的其它行动。,0.214349371971113,2020,HUMAN-B
"""Motherhood has taught me that, most of the time, my job is to give them the space to explore and develop into the people they want to be. Not who I want them to be or who I wish I was at that age, but who they are, deep inside.""",“母亲时代告诉我，在大多数时候，我的工作是给他们提供探索和发展成为他们想要的人的空间。不是我想要他们成为谁或我希望我那时的年龄，而是他们是谁，内心深处。”,身为母亲让我明白，在大多数时候，我的职责是给孩子提供探索和发展空间，让她们成为自己想要成为的人。不是我想要她们成为什么样子或是我在相应年龄时希望自己成为的样子，而是她们做内心深处真实的自己。,0.348678737595651,2020,HUMAN-B
"Gary Richardson told WOFL-TV the boys were outside the family's home in Sumter County, Florida, on Monday, cleaning Zeus' water dish when the venomous coral snake slithered toward them. Richardson says the children didn't see the snake but the dog did and attacked it.",加里·理查森（Gary Richardson）告诉WOFL-TV，这些男孩星期一在佛罗里达州萨姆特县一家人的住所外，在有毒的珊瑚蛇滑向他们时清洗宙斯的水盘。理查森说，孩子们看不见蛇，但狗看见了并袭击了它。,加里·理查森告诉 WOFL 电视台，他家住在佛罗里达州萨姆特县，星期一他的几个儿子在屋子外清洗“宙斯”的水盘时，一只有毒的珊瑚蛇向他们爬来。理查森说，孩子们当时没看到蛇，但狗看到了，并对蛇发起了攻击。,0.727234370804343,2020,HUMAN-B
