src,LVC_Candidate,mt,ref,score,year,system
McEnany didn't provide the answer reporters wanted - a sound bite that would hurt Trump - but she repeatedly responded by saying the president wasn't taking a position on the Confederate flag and that the gist of his message was that NASCAR fans were wrongly being portrayed as being racist.,take position,"McEnanyová se však nedala a novináři z ní kýžené vyjádření, které by Trumpa poškodilo, nedostali. McEnanyová naopak několikrát zopakovala, že prezident k otázce konfederační vlajky nebude zaujímat stanovisko a že jeho tweet měl pouze upozornit na to, že fanoušci závodů NASCAR jsou mylně vykreslováni jako rasisti.","McEnanyová se však nedala a novináři z ní kýžené vyjádření, které by Trumpa poškodilo, nedostali. McEnanyová naopak několikrát zopakovala, že prezident k otázce konfederační vlajky nebude zaujímat stanovisko a že jeho tweet měl pouze upozornit na to, že fanoušci závodů NASCAR jsou mylně vykreslováni jako rasisti.",0.6509958190592189,2021,translator-A
"Yet McEnany's quick wit and combative style have made her a hero of some Trump supporters, since she gave her first briefing on May 1 after taking over as press secretary in April.",give briefing,"Pro část Trumpových příznivců je však McEnanyová se svým ostrovtipem a konfrontačním stylem hrdinkou už od první tiskové konference, kterou po svém dubnovém nástupu do funkce uspořádala 1. května.","Pro část Trumpových příznivců je však McEnanyová se svým ostrovtipem a konfrontačním stylem hrdinkou už od první tiskové konference, kterou po svém dubnovém nástupu do funkce uspořádala 1. května.",0.2841570546692201,2021,translator-A
"Brazilian bantamweight Bethe Correia is a UFC veteran but made an amateur error by turning her back on opponent Pannie Kianzad and mistakenly thinking the round was over in their bout on Fight Island, and got tagged as a result.",make error,"Brazilská veteránka zápasů UFC v bantamové váze Bethe Correiaová se v zápase proti Pannie Kianzadové v rámci série Fight Island dopustila začátečnické chyby, když se k soupeřce otočila zády v domnění, že kolo je u konce, a dostala od ní pořádnou nakládačku.","Brazilská veteránka zápasů UFC v bantamové váze Bethe Correiaová se v zápase proti Pannie Kianzadové v rámci série Fight Island dopustila začátečnické chyby, když se k soupeřce otočila zády v domnění, že kolo je u konce, a dostala od ní pořádnou nakládačku.",0.2356860311123912,2021,translator-A
"Paltrow has also taken steps to allow her children to live as privately as possible, and ensures they keep their social media accounts private.",take step,"Paltrowová také dělá vše pro to, aby mohly její děti žít co nejvíc stranou veřejného zájmu, a hlídá i soukromí jejich účtů na sociálních sítích.","Paltrowová také dělá vše pro to, aby mohly její děti žít co nejvíc stranou veřejného zájmu, a hlídá i soukromí jejich účtů na sociálních sítích.",-0.0859709354302545,2021,translator-A
West also reportedly paid a visit to hospital hours after being visited by Justin Bieber at his ranch in Wyoming .,pay visit,"West také údajně navštívil nemocnici několik hodin poté, co se za ním na jeho ranči ve Wyomingu zastavil Justin Bieber.","West také údajně navštívil nemocnici několik hodin poté, co se za ním na jeho ranči ve Wyomingu zastavil Justin Bieber.",0.4846386831999956,2021,translator-A
Dominic Raab: Government can't make apologies for Spain quarantine decision,make apology,Britský ministr zahraničí: vláda se v případě karantény pro cestující ze Španělska nemá za co omlouvat,Britský ministr zahraničí: vláda se v případě karantény pro cestující ze Španělska nemá za co omlouvat,0.4290163436488651,2021,translator-A
In 2012 car manufacturer Hyundai let 40 monkeys from the park loose on its New Generation i30 model for 10 hours to prove it had the strength for families with small children.,have strength,"V roce 2012 nechal výrobce aut Hyundai 40 opic z parku po dobu 10 hodin volně nakládat s jejich modelem i30 nové generace, aby dokázal, že jde o vůz dostatečně vhodný pro rodiny s malými dětmi.","V roce 2012 nechal výrobce aut Hyundai 40 opic z parku po dobu 10 hodin volně nakládat s jejich modelem i30 nové generace, aby dokázal, že jde o vůz dostatečně vhodný pro rodiny s malými dětmi.",0.3304893544538507,2021,translator-A
"As Chinese consulate closure in Houston took effect on Friday, a group of men who appeared to be U.S. officials were seen breaking-in to the facility through a back door.",take effect,"Poté, co v pátek vešlo rozhodnutí o uzavření čínského konzulátu v Houstonu v platnost, pronikla podle očitých svědků do areálu zadním vchodem skupina mužů, kteří vypadali jako američtí agenti.","Poté, co v pátek vešlo rozhodnutí o uzavření čínského konzulátu v Houstonu v platnost, pronikla podle očitých svědků do areálu zadním vchodem skupina mužů, kteří vypadali jako američtí agenti.",0.2495654368792235,2021,translator-A
"A big worry for Pakistan is the presence in Afghanistan of militants, particularly linked to the TTP or Jamaat-ul-Ahrar or Lashkar-e-Islam, as well as those with the Baluchistan Liberation Army, which has taken responsibility for high-profile attacks this month in the southern Sindh province as well as in southwestern Baluchistan Province.",take responsibility,"Velkou starostí Pákistánců je přítomnost afghánských radikálů, především těch, kdo jsou napojeni na TTP nebo na Jamát al-Ahrar nebo Laškar-e-Islám, a také těch, kdo spolupracují s Balúčistánskou osvobozeneckou armádou, která převzala odpovědnost za ostře sledované útoky, ke kterým došlo v tomto měsíci v jižní provincii Sindh a v jihozápadní provincii Balúčistán.","Velkou starostí Pákistánců je přítomnost afghánských radikálů, především těch, kdo jsou napojeni na TTP nebo na Jamát al-Ahrar nebo Laškar-e-Islám, a také těch, kdo spolupracují s Balúčistánskou osvobozeneckou armádou, která převzala odpovědnost za ostře sledované útoky, ke kterým došlo v tomto měsíci v jižní provincii Sindh a v jihozápadní provincii Balúčistán.",0.456307465027029,2021,translator-B
"The TTP took responsibility for one of the most horrific attacks in Pakistan in 2014, when a Pakistani army school was attacked and 140 were killed.",take responsibility,"TTP převzala odpovědnost za jeden z nejstrašlivějších útoků v Pákistánu v roce 2014, kdy bylo při přepadení školy pro děti pákistánských vojáků zabito 140 osob.","TTP převzala odpovědnost za jeden z nejstrašlivějších útoků v Pákistánu v roce 2014, kdy bylo při přepadení školy pro děti pákistánských vojáků zabito 140 osob.",0.456307465027029,2021,translator-B
United won 2-0 at Leicester through goals by Bruno Fernandes and Jesse Lingard to give Ole Gunnar Solskjaer's team a third-place finish.,give finish,"K výhře 2:0 nad Leicesterem Manchesteru pomohly góly Bruna Fernandese a Jesseho Lingarda, kteří tak zaručili týmu Oleho Gunnara Solskjaera třetí místo.","K výhře 2:0 nad Leicesterem Manchesteru pomohly góly Bruna Fernandese a Jesseho Lingarda, kteří tak zaručili týmu Oleho Gunnara Solskjaera třetí místo.",0.6479261751394798,2021,translator-B
Foreign Office advice has ramifications for travel insurance.,have ramification,Doporučení ministerstva zahraničních věcí má dopad i na cestovní pojištění.,Doporučení ministerstva zahraničních věcí má dopad i na cestovní pojištění.,0.3236185437165459,2021,translator-B
"He said he thought it was unlikely they would get a refund for the flight, as it has not been cancelled.",get refund,"Řekl, že si myslí, že je nereálné, aby dostali refundaci letenek, když jejich let nebyl zrušen.","Řekl, že si myslí, že je nereálné, aby dostali refundaci letenek, když jejich let nebyl zrušen.",0.6293974912830356,2021,translator-B
Campaigners have raised concerns about policing during the pandemic.,raise concern,Účastníci protestů jsou znepokojeni policejními zásahy během pandemie.,Účastníci protestů jsou znepokojeni policejními zásahy během pandemie.,0.0090174348861204,2021,translator-B
"But a series of recently passed or pending measures in the Commonwealth Parliament give rise to concerns about our own, home-grown authoritarianism.",give rise,"jde o prostředek článku Avšak řada opatření, která byla v nedávné době schválena nebo čeká na schválení v australském parlamentu, vyvolává obavy z našeho vlastního, domácího autoritářství.","jde o prostředek článku Avšak řada opatření, která byla v nedávné době schválena nebo čeká na schválení v australském parlamentu, vyvolává obavy z našeho vlastního, domácího autoritářství.",-0.3601943929348449,2021,translator-B
Refusal to answer or giving false or misleading answers would carry a maximum five year sentence.,give answer,"V případě, že kdokoli odmítne odpovídat nebo poskytne chybné či zavádějící informace, hrozí mu až pětiletý trest.","V případě, že kdokoli odmítne odpovídat nebo poskytne chybné či zavádějící informace, hrozí mu až pětiletý trest.",0.4434908744693399,2021,translator-B
"JC Decaux business has contracts with Sydney Airport, Yarra Trams, Perth Airport and Sydney Buses.",have contract,"Společnost JCDecaux má uzavřené smlouvy se společnostmi Sydney Aiport, Yarra Trams, Perth Airport a Sydney Buses.","Společnost JCDecaux má uzavřené smlouvy se společnostmi Sydney Aiport, Yarra Trams, Perth Airport a Sydney Buses.",0.269005615741578,2021,translator-B
Cruz said more than half of Americans receiving the enhanced unemployment benefits are paid more now than when they were working and said he's talked to small business owners in Texas who are having trouble rehiring employees.,have trouble,"Cruz oznámil, že více než polovina Američanů pobírající dávky v nezaměstnanosti dostává více peněz než ze zaměstnání. Dále uvedl, že mluvil s vlastníky malých podniků v Texasu, kteří mají potíže s opětovným nabíráním zaměstnanců.","Cruz oznámil, že více než polovina Američanů pobírající dávky v nezaměstnanosti dostává více peněz než ze zaměstnání. Dále uvedl, že mluvil s vlastníky malých podniků v Texasu, kteří mají potíže s opětovným nabíráním zaměstnanců.",0.5966671061796109,2021,translator-B
"When news of his plans emerged earlier this month, Tobias Ellwood, a Tory backbencher and chair of the Commons Select Defence Committe, said MPs should be given the same opportunity to question him about defence and security matters as they are afforded for Ministers and civil servants.",give opportunity,"Když začátkem měsíce pronikly na veřejnost zprávy o Cummingsových plánech, nechal se poslanec Konzervativní strany a předseda Výboru pro obranu Dolní sněmovny Tobias Ellwood slyšet, že poslanci by měli dostat příležitost položit Cummingsovi otázky týkající se obrany a bezpečnosti, stejně jako to mohou dělat u ministrů a státních úředníků.","Když začátkem měsíce pronikly na veřejnost zprávy o Cummingsových plánech, nechal se poslanec Konzervativní strany a předseda Výboru pro obranu Dolní sněmovny Tobias Ellwood slyšet, že poslanci by měli dostat příležitost položit Cummingsovi otázky týkající se obrany a bezpečnosti, stejně jako to mohou dělat u ministrů a státních úředníků.",0.634986228803362,2021,translator-B
"Special advisers, who are appointed by politicians, are rarely required to give evidence to select committees.",give evidence,Zvláštní poradci dosazení politiky se však jen zřídka kdy musí zodpovídat před zvláštními výbory.,Zvláštní poradci dosazení politiky se však jen zřídka kdy musí zodpovídat před zvláštními výbory.,-0.4441177863720322,2021,translator-B
"Villagers from Massart Mallawi refrained from speaking about the incident, offering only their condolences to the children's family.",offer condolence,"Obyvatelé obce Massart Mallawi se k incidentu odmítli vyjadřovat, rodině dětí pouze vyjádřili soustrast.","Obyvatelé obce Massart Mallawi se k incidentu odmítli vyjadřovat, rodině dětí pouze vyjádřili soustrast.",0.6438736162100887,2021,translator-B
The boy's family also claimed that politicians including Congress leader Rahul Gandhi and Delhi Chief Minister Arvind Kejriwal have reached out to them and offered support.,offer support,"Chlapcova rodina rovněž prohlásila, že byla kontaktována politickými činiteli včetně předsedy Indického národního kongresu Rahúla Gándhího a premiéra Dillí Arvinda Kejriwala a byla jí nabídnuta pomoc.","Chlapcova rodina rovněž prohlásila, že byla kontaktována politickými činiteli včetně předsedy Indického národního kongresu Rahúla Gándhího a premiéra Dillí Arvinda Kejriwala a byla jí nabídnuta pomoc.",0.6289917136596523,2021,translator-B
The boy's family also received a flat and offer to take care of the educational expenses of the children in the family.,take care,"Chlapcova rodina dále dostala byt a také nabídku, že bude postaráno o všechny výdaje na vzdělání jejich dětí.","Chlapcova rodina dále dostala byt a také nabídku, že bude postaráno o všechny výdaje na vzdělání jejich dětí.",0.3583010252651886,2021,translator-B
A video in which the boy alleged that the officials had warned him in the morning to remove his cart or pay Rs 100 as bribe had gone viral on social media.,pay r,"Video, v němž chlapec tvrdí, že jej funkcionáři upozornili, aby svůj vozík ráno odklidil nebo aby zaplatil 100 indických rupií jako úplatek, se začalo virálně šířit na sociálních sítích.","Video, v němž chlapec tvrdí, že jej funkcionáři upozornili, aby svůj vozík ráno odklidil nebo aby zaplatil 100 indických rupií jako úplatek, se začalo virálně šířit na sociálních sítích.",0.5509775467187622,2021,translator-B
"While former chief minister Digvijaya Singh has offered financial support and help to get the children admitted in a college, BJP MLA from Indore, Ramesh Mendola, has assured to provide a house under the Pradhan Mantri Awas Yojana to the child.",offer support,"Zatímco bývalý premiér Digvijaya Singh nabídl finanční podporu a pomoc s přijetím jejich dětí na vysokou školu, člen zákonodárného výboru Indické lidové strany (BJP MLA) z Indaur, Ramesh Mendola, se zaručil, že chlapec získá dům z programu Pradhan Mantri Awas Yojana.","Zatímco bývalý premiér Digvijaya Singh nabídl finanční podporu a pomoc s přijetím jejich dětí na vysokou školu, člen zákonodárného výboru Indické lidové strany (BJP MLA) z Indaur, Ramesh Mendola, se zaručil, že chlapec získá dům z programu Pradhan Mantri Awas Yojana.",0.7436540681723359,2021,translator-B
Congress leader Rahul Gandhi's office and Delhi Chief Minister Arvind Kejriwal has also offered help.,offer help,Kancelář předsedy Kongresu Rahúla Gándhího a premiér Dillí Arvinda Kejriwala také nabídli pomoc.,Kancelář předsedy Kongresu Rahúla Gándhího a premiér Dillí Arvinda Kejriwala také nabídli pomoc.,0.2589052028965991,2021,translator-B
"Earlier today, defence minister Rajnath Singh, his junior minister Shripad Naik, Chief of Defence Staff General Bipin Rawat, Army Chief General M M Naravane, Air Chief Marshal R K S Bhadauria and Navy Chief Admiral Karambir Singh also paid tributes at the Amar Jawan Jyoti at the National War Memorial.",pay tribute,"Dnes dopoledne již u pomníku Amar Jawan Jyoti u Národního památníku indicko-pákistánské války vzdali vojákům hold také ministr obrany Rádžnath Singh, unijní ministr obrany Šripad Naik, náčelník generálního štábu generál Bipin Rawat, vrchní armádní velitel generál M. M. Naravane, velitel letectva maršál R. K. S. Bhadauria a velitel námořnictva admirál Karambir Singh.","Dnes dopoledne již u pomníku Amar Jawan Jyoti u Národního památníku indicko-pákistánské války vzdali vojákům hold také ministr obrany Rádžnath Singh, unijní ministr obrany Šripad Naik, náčelník generálního štábu generál Bipin Rawat, vrchní armádní velitel generál M. M. Naravane, velitel letectva maršál R. K. S. Bhadauria a velitel námořnictva admirál Karambir Singh.",0.7381605247398165,2021,translator-B
"Mr Pilot -- who was stripped of his posts in the party and the government -- has been given temporary relief from disqualification by the Rajasthan High Court, which held that the Speaker cannot take any action until the larger constitutional question about his powers is decided.",give relief,"V případě Sačina Pilota, který byl již odvolán ze všech vládních a stranických funkcí, vydal radžastánský vrchní soud předběžné opatření, které ho před ztrátou mandátu dočasně chrání. Soud totiž konstatoval, že předseda zákonodárného shromáždění, do jehož gesce tato agenda spadá, nemůže podnikat žádné kroky, dokud se nerozhodne o obecnější ústavní otázce jeho pravomocí.","V případě Sačina Pilota, který byl již odvolán ze všech vládních a stranických funkcí, vydal radžastánský vrchní soud předběžné opatření, které ho před ztrátou mandátu dočasně chrání. Soud totiž konstatoval, že předseda zákonodárného shromáždění, do jehož gesce tato agenda spadá, nemůže podnikat žádné kroky, dokud se nerozhodne o obecnější ústavní otázce jeho pravomocí.",0.4609300146344309,2021,translator-B
An ex-Labour Party source told the Daily Mail they would take legal action even if Mr Starmer did expel Mr Corbyn.,take action,"Bývalý labourista, s nímž Daily Mail hovořil, řekl, že by žalobu podal, i kdyby Keir Starmer Corbyna ze strany vyloučil.","Bývalý labourista, s nímž Daily Mail hovořil, řekl, že by žalobu podal, i kdyby Keir Starmer Corbyna ze strany vyloučil.",0.1514183991855611,2021,translator-B
Mr Blair did have concerns Labour is still seen as the party that raises taxes.,have concern,"Tonymu Blairovi však dělá starost, že labouristé jsou pro mnoho lidí stále synonymem pro zvyšování daní.","Tonymu Blairovi však dělá starost, že labouristé jsou pro mnoho lidí stále synonymem pro zvyšování daní.",0.1574752197417698,2021,translator-B
"As a result, when businesses were reopening some employees did not have an incentive to return to work.",have incentive,"Když se pak podniky začaly znovu otevírat, mnozí zaměstnanci neměli důvod s návratem do práce příliš spěchat.","Když se pak podniky začaly znovu otevírat, mnozí zaměstnanci neměli důvod s návratem do práce příliš spěchat.",0.5192154900705628,2021,translator-B
"While sending federal agents to aid local law enforcement is not unprecedented - Attorney General Bill Barr announced a similar surge effort in December for seven cities that had seen spiking violence - the type of federal agent being sent, and some of their tactics, have raised concerns among state and local lawmakers.",raise concern,"Není to poprvé, co jsou federální jednotky nasazeny na pomoc místní policii – např. ministr spravedlnosti Bill Barr k tomu v podobném rozsahu přistoupil loni v prosinci, když v sedmi amerických městech vzrostl počet násilných trestných činů. Typ vyslaných jednotek i jejich taktika však nyní u státních i místních zákonodárců vzbuzují obavy.","Není to poprvé, co jsou federální jednotky nasazeny na pomoc místní policii – např. ministr spravedlnosti Bill Barr k tomu v podobném rozsahu přistoupil loni v prosinci, když v sedmi amerických městech vzrostl počet násilných trestných činů. Typ vyslaných jednotek i jejich taktika však nyní u státních i místních zákonodárců vzbuzují obavy.",0.2402508128114315,2021,translator-B
"The US is failing to do large, randomised trials and that ends up providing bad medicine",do trial,"Spojené státy v provádění rozsáhlých randomizovaných studií selhávají, což má za následek to, že se pacientům podávají nevhodné léky.","Spojené státy v provádění rozsáhlých randomizovaných studií selhávají, což má za následek to, že se pacientům podávají nevhodné léky.",0.2909955738034523,2021,translator-B
It also showed that the much-hyped drug hydroxychloroquine - as well as the combined therapy of the drugs lopinavir and ritonavir - had no effect in saving patients' lives.,have effect,"Program také ukázal, že tolik propagovaný lék hydroxychlorochin – ani v kombinaci s lopinavirem a ritonavirem – neměla na záchranu pacientů žádný vliv.","Program také ukázal, že tolik propagovaný lék hydroxychlorochin – ani v kombinaci s lopinavirem a ritonavirem – neměla na záchranu pacientů žádný vliv.",0.3956857721967559,2021,translator-B
"Landray said this failure was particularly exasperating when it came to the use of convalescent plasma, which many doctors believe could have a key role to play in treating seriously ill Covid-19 patients.",have role,"Landray se nechal slyšet, že tento neúspěch byl obzvlášť bolestivý, když došlo na podávání rekonvalescentní plazmy, která by mohla podle lékařů sehrát klíčovou roli v léčbě vážně nemocných pacientů s covidem-19.","Landray se nechal slyšet, že tento neúspěch byl obzvlášť bolestivý, když došlo na podávání rekonvalescentní plazmy, která by mohla podle lékařů sehrát klíčovou roli v léčbě vážně nemocných pacientů s covidem-19.",0.5132809431477694,2021,translator-B
But side-step these ones and you may find one that actually has a chance of living up to its promise.,have chance,"A pokud se vyhneme těm výše zmíněným, můžeme narazit na takové, které skutečně mají šanci splnit, co slibují.","A pokud se vyhneme těm výše zmíněným, můžeme narazit na takové, které skutečně mají šanci splnit, co slibují.",-0.7469582539397,2021,translator-B
"He paid tribute to his team-mates in receiving the award and said there are still plenty of miles left in him at the top level, despite his advancing age.",pay tribute,"Při přebírání trofeje ocenil své spoluhráče a prohlásil, že i přes svůj věk by se rád udržel na nejvyšší úrovni ještě dlouho.","Při přebírání trofeje ocenil své spoluhráče a prohlásil, že i přes svůj věk by se rád udržel na nejvyšší úrovni ještě dlouho.",0.6366442774330431,2021,translator-B
"The number of countries imposing travel restrictions is growing. As of this week, the Czech Republic wants coronavirus tests for Bulgarian seasonal workers. Denmark allows Bulgarians on its territory only if they have an address registration there, an employment contract or a document certifying a business trip.",have registration,"Počet zemí zavádějících cestovní omezení roste. Od tohoto týdne Česká republika vyžaduje od sezónních bulharských pracovníků negativní test na koronavirus. Dánsko na svém území umožňuje pobyt Bulharům pouze tehdy, pokud zde mají trvalý pobyt, pracovní smlouvu nebo dokument potvrzující pracovní cestu.","Počet zemí zavádějících cestovní omezení roste. Od tohoto týdne Česká republika vyžaduje od sezónních bulharských pracovníků negativní test na koronavirus. Dánsko na svém území umožňuje pobyt Bulharům pouze tehdy, pokud zde mají trvalý pobyt, pracovní smlouvu nebo dokument potvrzující pracovní cestu.",-0.2283597617268656,2021,translator-B
McEnany didn't provide the answer reporters wanted - a sound bite that would hurt Trump - but she repeatedly responded by saying the president wasn't taking a position on the Confederate flag and that the gist of his message was that NASCAR fans were wrongly being portrayed as being racist.,take position,"McEnanyová se však nedala a novináři z ní kýžené vyjádření, které by Trumpa poškodilo, nedostali. McEnanyová naopak několikrát zopakovala, že prezident k otázce konfederační vlajky nebude zaujímat stanovisko a že jeho tweet měl pouze upozornit na to, že fanoušci závodů NASCAR jsou mylně vykreslováni jako rasisti.","McEnanyová se však nedala a novináři z ní kýžené vyjádření, které by Trumpa poškodilo, nedostali. McEnanyová naopak několikrát zopakovala, že prezident k otázce konfederační vlajky nebude zaujímat stanovisko a že jeho tweet měl pouze upozornit na to, že fanoušci závodů NASCAR jsou mylně vykreslováni jako rasisti.",0.6279363782724345,2021,translator-B
"Yet McEnany's quick wit and combative style have made her a hero of some Trump supporters, since she gave her first briefing on May 1 after taking over as press secretary in April.",give briefing,"Pro část Trumpových příznivců je však McEnanyová se svým ostrovtipem a konfrontačním stylem hrdinkou už od první tiskové konference, kterou po svém dubnovém nástupu do funkce uspořádala 1. května.","Pro část Trumpových příznivců je však McEnanyová se svým ostrovtipem a konfrontačním stylem hrdinkou už od první tiskové konference, kterou po svém dubnovém nástupu do funkce uspořádala 1. května.",0.9428820723191708,2021,translator-B
"Brazilian bantamweight Bethe Correia is a UFC veteran but made an amateur error by turning her back on opponent Pannie Kianzad and mistakenly thinking the round was over in their bout on Fight Island, and got tagged as a result.",make error,"Brazilská veteránka zápasů UFC v bantamové váze Bethe Correiaová se v zápase proti Pannie Kianzadové v rámci série Fight Island dopustila začátečnické chyby, když se k soupeřce otočila zády v domnění, že kolo je u konce, a dostala od ní pořádnou nakládačku.","Brazilská veteránka zápasů UFC v bantamové váze Bethe Correiaová se v zápase proti Pannie Kianzadové v rámci série Fight Island dopustila začátečnické chyby, když se k soupeřce otočila zády v domnění, že kolo je u konce, a dostala od ní pořádnou nakládačku.",0.3042063714746441,2021,translator-B
"Paltrow has also taken steps to allow her children to live as privately as possible, and ensures they keep their social media accounts private.",take step,"Paltrowová také dělá vše pro to, aby mohly její děti žít co nejvíc stranou veřejného zájmu, a hlídá i soukromí jejich účtů na sociálních sítích.","Paltrowová také dělá vše pro to, aby mohly její děti žít co nejvíc stranou veřejného zájmu, a hlídá i soukromí jejich účtů na sociálních sítích.",0.532003266046773,2021,translator-B
West also reportedly paid a visit to hospital hours after being visited by Justin Bieber at his ranch in Wyoming .,pay visit,"West také údajně navštívil nemocnici několik hodin poté, co se za ním na jeho ranči ve Wyomingu zastavil Justin Bieber.","West také údajně navštívil nemocnici několik hodin poté, co se za ním na jeho ranči ve Wyomingu zastavil Justin Bieber.",1.1445799108202726,2021,translator-B
Dominic Raab: Government can't make apologies for Spain quarantine decision,make apology,Britský ministr zahraničí: vláda se v případě karantény pro cestující ze Španělska nemá za co omlouvat,Britský ministr zahraničí: vláda se v případě karantény pro cestující ze Španělska nemá za co omlouvat,-0.2329714878886259,2021,translator-B
In 2012 car manufacturer Hyundai let 40 monkeys from the park loose on its New Generation i30 model for 10 hours to prove it had the strength for families with small children.,have strength,"V roce 2012 nechal výrobce aut Hyundai 40 opic z parku po dobu 10 hodin volně nakládat s jejich modelem i30 nové generace, aby dokázal, že jde o vůz dostatečně vhodný pro rodiny s malými dětmi.","V roce 2012 nechal výrobce aut Hyundai 40 opic z parku po dobu 10 hodin volně nakládat s jejich modelem i30 nové generace, aby dokázal, že jde o vůz dostatečně vhodný pro rodiny s malými dětmi.",0.1458518980955189,2021,translator-B
"As Chinese consulate closure in Houston took effect on Friday, a group of men who appeared to be U.S. officials were seen breaking-in to the facility through a back door.",take effect,"Poté, co v pátek vešlo rozhodnutí o uzavření čínského konzulátu v Houstonu v platnost, pronikla podle očitých svědků do areálu zadním vchodem skupina mužů, kteří vypadali jako američtí agenti.","Poté, co v pátek vešlo rozhodnutí o uzavření čínského konzulátu v Houstonu v platnost, pronikla podle očitých svědků do areálu zadním vchodem skupina mužů, kteří vypadali jako američtí agenti.",0.2906731690968851,2021,translator-B
"Combo-Oriented, Non-Targeted Combat - Take part in fast-paced, action-packed combat with skills that can be chained through combos.",take part,"Kombo orientovaný, necílený boj – Zúčastněte se rychlých a akcí nabitých bojů s dovednostmi, které lze spojit pomocí komb.","Kombo orientovaný, necílený boj – Zúčastněte se rychlých a akcí nabitých bojů s dovednostmi, které lze spojit pomocí komb.",-0.0735739960654804,2022,translator-B
Unique Weather and Climate - The weather and climate will have various effects on different zones that players can adapt to.,have effect,"Jedinečné počasí a podnebí – Počasí a podnebí budou mít různé vlivy na různé zóny, kterým se hráči mohou přizpůsobit.","Jedinečné počasí a podnebí – Počasí a podnebí budou mít různé vlivy na různé zóny, kterým se hráči mohou přizpůsobit.",-0.3840127980295322,2022,translator-B
Mounted Combat - Utilize your trusted mounts on the battlefield and take advantage of their mobility and effectiveness in combat.,take advantage,Mounted Combat – Využijte své důvěryhodné jezdecké koně na bojišti a využijte jejich mobility a efektivity v boji.,Mounted Combat – Využijte své důvěryhodné jezdecké koně na bojišti a využijte jejich mobility a efektivity v boji.,-0.1977495168511011,2022,translator-B
"We do not have any control on customs charges or custom clearance time or on any other charges; hence, the delivery time is for reference only.",have control,Nemáme žádnou kontrolu nad celními poplatky nebo dobou celního odbavení ani nad žádnými jinými poplatky; proto je dodací lhůta pouze orientační.,Nemáme žádnou kontrolu nad celními poplatky nebo dobou celního odbavení ani nad žádnými jinými poplatky; proto je dodací lhůta pouze orientační.,0.3773720200140661,2022,translator-B
"Feedback: If you have any problem with the product, please immediately contact us as we ensure fast and the best solutions for any problem with our products.",have problem,"Spatná vazba: Pokud máte jakýkoli problém s produktem, okamžitě nás kontaktujte, protože zajišťujeme rychlé a nejlepší řešení jakéhokoli problému s našimi produkty.","Spatná vazba: Pokud máte jakýkoli problém s produktem, okamžitě nás kontaktujte, protože zajišťujeme rychlé a nejlepší řešení jakéhokoli problému s našimi produkty.",0.3980024401052277,2022,translator-B
"If you have any questions, then kindly please contact us via the ‘Ask a question’ Tab which is located on the bottom of the listing page.",have question,"Pokud máte jakékoli dotazy, kontaktujte nás prosím prostřednictvím karty ""Ask question"" (položit dotaz), která se nachází v dolní části stránky obchodu.","Pokud máte jakékoli dotazy, kontaktujte nás prosím prostřednictvím karty ""Ask question"" (položit dotaz), která se nachází v dolní části stránky obchodu.",0.5241361133383907,2022,translator-B
"If there are any questions or problems, then kindly please contact us via an ‘eBay’ message and we take every effort to answer all of the queries put forward for us within 24 hours.",take effort,V případě jakýchkoli dotazů nebo problémů nás prosím kontaktujte prostřednictvím zprávy na „eBay“ a my se vynasnažíme odpovědět na všechny dotazy do 24 hodin.,V případě jakýchkoli dotazů nebo problémů nás prosím kontaktujte prostřednictvím zprávy na „eBay“ a my se vynasnažíme odpovědět na všechny dotazy do 24 hodin.,-0.7938926712510235,2022,translator-B
"Give us a chance, and we will give our best.",give chance,Dejte nám šanci a my se vynasnažíme co nejvíce.,Dejte nám šanci a my se vynasnažíme co nejvíce.,0.5934029373787215,2022,translator-B
We will quickly address the problem and give you a satisfactory answer.,give answer,Problém rychle vyřešíme a poskytneme vám uspokojivou odpověď.,Problém rychle vyřešíme a poskytneme vám uspokojivou odpověď.,0.1695436963939202,2022,translator-B
Please take the time to review both the attached cover scan and detailed grade description above to ensure that this particular comic is in the condition you require.,take time,"Věnujte prosím čas přiloženému skenu obálky a podrobnému popisu kategorie výše, abyste se ujistili, že je tento konkrétní komiks ve stavu, který požadujete.","Věnujte prosím čas přiloženému skenu obálky a podrobnému popisu kategorie výše, abyste se ujistili, že je tento konkrétní komiks ve stavu, který požadujete.",-0.2550782210573447,2022,translator-B
“Our priority is to have 100% customer satisfaction and ensure that you have a great shopping experience.,have satisfaction,„Naší prioritou je 100% spokojenost zákazníků a zajištění skvělé zkušenosti s nakupováním.,„Naší prioritou je 100% spokojenost zákazníků a zajištění skvělé zkušenosti s nakupováním.,0.619391138223156,2022,translator-B
"If for any reason you are dissatisfied or unhappy with our products or service, do first reach out to us and give us an opportunity to set things right.",give opportunity,"Pokud jste z jakéhokoli důvodu s našimi produkty nebo službami nespokojeni, nejprve se na nás obraťte a dejte nám příležitost vše napravit.","Pokud jste z jakéhokoli důvodu s našimi produkty nebo službami nespokojeni, nejprve se na nás obraťte a dejte nám příležitost vše napravit.",-1.032647327579051,2022,translator-B
